interaction_name,pathway_name,ligand,receptor,agonist,antagonist,co_A_receptor,co_I_receptor,evidence,annotation,interaction_name_2,ligand_subunit_index,ligand_subunit_gene,n_ligand_subunits,ligand_is_complex,receptor_subunit_index,receptor_subunit_gene,n_receptor_subunits,receptor_is_complex
LAMB2_ITGA9_ITGB1,LAMININ,LAMB2,ITGA9_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,LAMB2 - (ITGA9+ITGB1),1,LAMB2,1,False,2,ITGB1,2,True
LAMB3_ITGA9_ITGB1,LAMININ,LAMB3,ITGA9_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,LAMB3 - (ITGA9+ITGB1),1,LAMB3,1,False,1,ITGA9,2,True
LAMB3_ITGA9_ITGB1,LAMININ,LAMB3,ITGA9_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,LAMB3 - (ITGA9+ITGB1),1,LAMB3,1,False,2,ITGB1,2,True
LAMC1_ITGA9_ITGB1,LAMININ,LAMC1,ITGA9_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,LAMC1 - (ITGA9+ITGB1),1,LAMC1,1,False,1,ITGA9,2,True
LAMC1_ITGA9_ITGB1,LAMININ,LAMC1,ITGA9_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,LAMC1 - (ITGA9+ITGB1),1,LAMC1,1,False,2,ITGB1,2,True
LAMC2_ITGA9_ITGB1,LAMININ,LAMC2,ITGA9_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,LAMC2 - (ITGA9+ITGB1),1,LAMC2,1,False,1,ITGA9,2,True
LAMC2_ITGA9_ITGB1,LAMININ,LAMC2,ITGA9_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,LAMC2 - (ITGA9+ITGB1),1,LAMC2,1,False,2,ITGB1,2,True
LAMC3_ITGA9_ITGB1,LAMININ,LAMC3,ITGA9_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,LAMC3 - (ITGA9+ITGB1),1,LAMC3,1,False,1,ITGA9,2,True
LAMC3_ITGA9_ITGB1,LAMININ,LAMC3,ITGA9_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,LAMC3 - (ITGA9+ITGB1),1,LAMC3,1,False,2,ITGB1,2,True
COL1A1_ITGA10_ITGB1,COLLAGEN,COL1A1,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL1A1 - (ITGA10+ITGB1),1,COL1A1,1,False,1,ITGA10,2,True
COL1A1_ITGA10_ITGB1,COLLAGEN,COL1A1,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL1A1 - (ITGA10+ITGB1),1,COL1A1,1,False,2,ITGB1,2,True
COL1A2_ITGA10_ITGB1,COLLAGEN,COL1A2,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL1A2 - (ITGA10+ITGB1),1,COL1A2,1,False,1,ITGA10,2,True
COL1A2_ITGA10_ITGB1,COLLAGEN,COL1A2,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL1A2 - (ITGA10+ITGB1),1,COL1A2,1,False,2,ITGB1,2,True
COL2A1_ITGA10_ITGB1,COLLAGEN,COL2A1,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL2A1 - (ITGA10+ITGB1),1,COL2A1,1,False,1,ITGA10,2,True
COL2A1_ITGA10_ITGB1,COLLAGEN,COL2A1,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL2A1 - (ITGA10+ITGB1),1,COL2A1,1,False,2,ITGB1,2,True
COL4A1_ITGA10_ITGB1,COLLAGEN,COL4A1,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL4A1 - (ITGA10+ITGB1),1,COL4A1,1,False,1,ITGA10,2,True
COL4A1_ITGA10_ITGB1,COLLAGEN,COL4A1,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL4A1 - (ITGA10+ITGB1),1,COL4A1,1,False,2,ITGB1,2,True
COL4A2_ITGA10_ITGB1,COLLAGEN,COL4A2,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL4A2 - (ITGA10+ITGB1),1,COL4A2,1,False,1,ITGA10,2,True
COL4A2_ITGA10_ITGB1,COLLAGEN,COL4A2,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL4A2 - (ITGA10+ITGB1),1,COL4A2,1,False,2,ITGB1,2,True
COL4A3_ITGA10_ITGB1,COLLAGEN,COL4A3,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL4A3 - (ITGA10+ITGB1),1,COL4A3,1,False,1,ITGA10,2,True
COL4A3_ITGA10_ITGB1,COLLAGEN,COL4A3,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL4A3 - (ITGA10+ITGB1),1,COL4A3,1,False,2,ITGB1,2,True
COL4A4_ITGA10_ITGB1,COLLAGEN,COL4A4,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL4A4 - (ITGA10+ITGB1),1,COL4A4,1,False,1,ITGA10,2,True
COL4A4_ITGA10_ITGB1,COLLAGEN,COL4A4,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL4A4 - (ITGA10+ITGB1),1,COL4A4,1,False,2,ITGB1,2,True
COL4A5_ITGA10_ITGB1,COLLAGEN,COL4A5,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL4A5 - (ITGA10+ITGB1),1,COL4A5,1,False,1,ITGA10,2,True
COL4A5_ITGA10_ITGB1,COLLAGEN,COL4A5,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL4A5 - (ITGA10+ITGB1),1,COL4A5,1,False,2,ITGB1,2,True
COL4A6_ITGA10_ITGB1,COLLAGEN,COL4A6,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL4A6 - (ITGA10+ITGB1),1,COL4A6,1,False,1,ITGA10,2,True
COL4A6_ITGA10_ITGB1,COLLAGEN,COL4A6,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL4A6 - (ITGA10+ITGB1),1,COL4A6,1,False,2,ITGB1,2,True
COL6A1_ITGA10_ITGB1,COLLAGEN,COL6A1,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL6A1 - (ITGA10+ITGB1),1,COL6A1,1,False,1,ITGA10,2,True
COL6A1_ITGA10_ITGB1,COLLAGEN,COL6A1,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL6A1 - (ITGA10+ITGB1),1,COL6A1,1,False,2,ITGB1,2,True
COL6A2_ITGA10_ITGB1,COLLAGEN,COL6A2,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL6A2 - (ITGA10+ITGB1),1,COL6A2,1,False,1,ITGA10,2,True
COL6A2_ITGA10_ITGB1,COLLAGEN,COL6A2,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL6A2 - (ITGA10+ITGB1),1,COL6A2,1,False,2,ITGB1,2,True
COL6A3_ITGA10_ITGB1,COLLAGEN,COL6A3,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL6A3 - (ITGA10+ITGB1),1,COL6A3,1,False,1,ITGA10,2,True
COL6A3_ITGA10_ITGB1,COLLAGEN,COL6A3,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL6A3 - (ITGA10+ITGB1),1,COL6A3,1,False,2,ITGB1,2,True
COL6A5_ITGA10_ITGB1,COLLAGEN,COL6A5,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL6A5 - (ITGA10+ITGB1),1,COL6A5,1,False,1,ITGA10,2,True
COL6A5_ITGA10_ITGB1,COLLAGEN,COL6A5,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL6A5 - (ITGA10+ITGB1),1,COL6A5,1,False,2,ITGB1,2,True
COL6A6_ITGA10_ITGB1,COLLAGEN,COL6A6,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL6A6 - (ITGA10+ITGB1),1,COL6A6,1,False,1,ITGA10,2,True
COL6A6_ITGA10_ITGB1,COLLAGEN,COL6A6,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL6A6 - (ITGA10+ITGB1),1,COL6A6,1,False,2,ITGB1,2,True
COL9A1_ITGA10_ITGB1,COLLAGEN,COL9A1,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL9A1 - (ITGA10+ITGB1),1,COL9A1,1,False,1,ITGA10,2,True
COL9A1_ITGA10_ITGB1,COLLAGEN,COL9A1,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL9A1 - (ITGA10+ITGB1),1,COL9A1,1,False,2,ITGB1,2,True
COL9A2_ITGA10_ITGB1,COLLAGEN,COL9A2,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL9A2 - (ITGA10+ITGB1),1,COL9A2,1,False,1,ITGA10,2,True
COL9A2_ITGA10_ITGB1,COLLAGEN,COL9A2,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL9A2 - (ITGA10+ITGB1),1,COL9A2,1,False,2,ITGB1,2,True
COL9A3_ITGA10_ITGB1,COLLAGEN,COL9A3,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL9A3 - (ITGA10+ITGB1),1,COL9A3,1,False,1,ITGA10,2,True
COL9A3_ITGA10_ITGB1,COLLAGEN,COL9A3,ITGA10_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL9A3 - (ITGA10+ITGB1),1,COL9A3,1,False,2,ITGB1,2,True
COL1A1_ITGA11_ITGB1,COLLAGEN,COL1A1,ITGA11_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL1A1 - (ITGA11+ITGB1),1,COL1A1,1,False,1,ITGA11,2,True
COL1A1_ITGA11_ITGB1,COLLAGEN,COL1A1,ITGA11_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL1A1 - (ITGA11+ITGB1),1,COL1A1,1,False,2,ITGB1,2,True
COL1A2_ITGA11_ITGB1,COLLAGEN,COL1A2,ITGA11_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL1A2 - (ITGA11+ITGB1),1,COL1A2,1,False,1,ITGA11,2,True
COL1A2_ITGA11_ITGB1,COLLAGEN,COL1A2,ITGA11_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL1A2 - (ITGA11+ITGB1),1,COL1A2,1,False,2,ITGB1,2,True
COL2A1_ITGA11_ITGB1,COLLAGEN,COL2A1,ITGA11_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL2A1 - (ITGA11+ITGB1),1,COL2A1,1,False,1,ITGA11,2,True
COL2A1_ITGA11_ITGB1,COLLAGEN,COL2A1,ITGA11_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL2A1 - (ITGA11+ITGB1),1,COL2A1,1,False,2,ITGB1,2,True
COL4A1_ITGA11_ITGB1,COLLAGEN,COL4A1,ITGA11_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL4A1 - (ITGA11+ITGB1),1,COL4A1,1,False,1,ITGA11,2,True
COL4A1_ITGA11_ITGB1,COLLAGEN,COL4A1,ITGA11_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL4A1 - (ITGA11+ITGB1),1,COL4A1,1,False,2,ITGB1,2,True
COL4A2_ITGA11_ITGB1,COLLAGEN,COL4A2,ITGA11_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL4A2 - (ITGA11+ITGB1),1,COL4A2,1,False,1,ITGA11,2,True
COL4A2_ITGA11_ITGB1,COLLAGEN,COL4A2,ITGA11_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL4A2 - (ITGA11+ITGB1),1,COL4A2,1,False,2,ITGB1,2,True
COL4A3_ITGA11_ITGB1,COLLAGEN,COL4A3,ITGA11_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL4A3 - (ITGA11+ITGB1),1,COL4A3,1,False,1,ITGA11,2,True
COL4A3_ITGA11_ITGB1,COLLAGEN,COL4A3,ITGA11_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL4A3 - (ITGA11+ITGB1),1,COL4A3,1,False,2,ITGB1,2,True
COL4A4_ITGA11_ITGB1,COLLAGEN,COL4A4,ITGA11_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL4A4 - (ITGA11+ITGB1),1,COL4A4,1,False,1,ITGA11,2,True
COL4A4_ITGA11_ITGB1,COLLAGEN,COL4A4,ITGA11_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL4A4 - (ITGA11+ITGB1),1,COL4A4,1,False,2,ITGB1,2,True
COL4A5_ITGA11_ITGB1,COLLAGEN,COL4A5,ITGA11_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL4A5 - (ITGA11+ITGB1),1,COL4A5,1,False,1,ITGA11,2,True
COL4A5_ITGA11_ITGB1,COLLAGEN,COL4A5,ITGA11_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL4A5 - (ITGA11+ITGB1),1,COL4A5,1,False,2,ITGB1,2,True
COL4A6_ITGA11_ITGB1,COLLAGEN,COL4A6,ITGA11_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL4A6 - (ITGA11+ITGB1),1,COL4A6,1,False,1,ITGA11,2,True
COL4A6_ITGA11_ITGB1,COLLAGEN,COL4A6,ITGA11_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL4A6 - (ITGA11+ITGB1),1,COL4A6,1,False,2,ITGB1,2,True
COL6A1_ITGA11_ITGB1,COLLAGEN,COL6A1,ITGA11_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL6A1 - (ITGA11+ITGB1),1,COL6A1,1,False,1,ITGA11,2,True
COL6A1_ITGA11_ITGB1,COLLAGEN,COL6A1,ITGA11_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL6A1 - (ITGA11+ITGB1),1,COL6A1,1,False,2,ITGB1,2,True
COL6A2_ITGA11_ITGB1,COLLAGEN,COL6A2,ITGA11_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL6A2 - (ITGA11+ITGB1),1,COL6A2,1,False,1,ITGA11,2,True
COL6A2_ITGA11_ITGB1,COLLAGEN,COL6A2,ITGA11_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL6A2 - (ITGA11+ITGB1),1,COL6A2,1,False,2,ITGB1,2,True
COL6A3_ITGA11_ITGB1,COLLAGEN,COL6A3,ITGA11_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL6A3 - (ITGA11+ITGB1),1,COL6A3,1,False,1,ITGA11,2,True
COL6A3_ITGA11_ITGB1,COLLAGEN,COL6A3,ITGA11_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL6A3 - (ITGA11+ITGB1),1,COL6A3,1,False,2,ITGB1,2,True
COL6A5_ITGA11_ITGB1,COLLAGEN,COL6A5,ITGA11_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL6A5 - (ITGA11+ITGB1),1,COL6A5,1,False,1,ITGA11,2,True
COL6A5_ITGA11_ITGB1,COLLAGEN,COL6A5,ITGA11_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL6A5 - (ITGA11+ITGB1),1,COL6A5,1,False,2,ITGB1,2,True
COL6A6_ITGA11_ITGB1,COLLAGEN,COL6A6,ITGA11_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL6A6 - (ITGA11+ITGB1),1,COL6A6,1,False,1,ITGA11,2,True
COL6A6_ITGA11_ITGB1,COLLAGEN,COL6A6,ITGA11_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL6A6 - (ITGA11+ITGB1),1,COL6A6,1,False,2,ITGB1,2,True
COL9A1_ITGA11_ITGB1,COLLAGEN,COL9A1,ITGA11_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL9A1 - (ITGA11+ITGB1),1,COL9A1,1,False,1,ITGA11,2,True
COL9A1_ITGA11_ITGB1,COLLAGEN,COL9A1,ITGA11_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL9A1 - (ITGA11+ITGB1),1,COL9A1,1,False,2,ITGB1,2,True
COL9A2_ITGA11_ITGB1,COLLAGEN,COL9A2,ITGA11_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL9A2 - (ITGA11+ITGB1),1,COL9A2,1,False,1,ITGA11,2,True
COL9A2_ITGA11_ITGB1,COLLAGEN,COL9A2,ITGA11_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL9A2 - (ITGA11+ITGB1),1,COL9A2,1,False,2,ITGB1,2,True
COL9A3_ITGA11_ITGB1,COLLAGEN,COL9A3,ITGA11_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL9A3 - (ITGA11+ITGB1),1,COL9A3,1,False,1,ITGA11,2,True
COL9A3_ITGA11_ITGB1,COLLAGEN,COL9A3,ITGA11_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,COL9A3 - (ITGA11+ITGB1),1,COL9A3,1,False,2,ITGB1,2,True
FN1_ITGAV_ITGB1,FN1,FN1,ITGAV_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,FN1 - (ITGAV+ITGB1),1,FN1,1,False,1,ITGAV,2,True
FN1_ITGAV_ITGB1,FN1,FN1,ITGAV_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,FN1 - (ITGAV+ITGB1),1,FN1,1,False,2,ITGB1,2,True
VTN_ITGAV_ITGB1,VTN,VTN,ITGAV_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,VTN - (ITGAV+ITGB1),1,VTN,1,False,1,ITGAV,2,True
VTN_ITGAV_ITGB1,VTN,VTN,ITGAV_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,VTN - (ITGAV+ITGB1),1,VTN,1,False,2,ITGB1,2,True
DSPP_ITGAV_ITGB1,DSPP,DSPP,ITGAV_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,DSPP - (ITGAV+ITGB1),1,DSPP,1,False,1,ITGAV,2,True
DSPP_ITGAV_ITGB1,DSPP,DSPP,ITGAV_ITGB1,,,,,KEGG: hsa04512,ECM-Receptor,DSPP - (ITGAV+ITGB1),1,DSPP,1,False,2,ITGB1,2,True
FN1_ITGA4_ITGB7,FN1,FN1,ITGA4_ITGB7,,,,,KEGG: hsa04512,ECM-Receptor,FN1 - (ITGA4+ITGB7),1,FN1,1,False,1,ITGA4,2,True
FN1_ITGA4_ITGB7,FN1,FN1,ITGA4_ITGB7,,,,,KEGG: hsa04512,ECM-Receptor,FN1 - (ITGA4+ITGB7),1,FN1,1,False,2,ITGB7,2,True
FN1_ITGAV_ITGB3,FN1,FN1,ITGAV_ITGB3,,,,,KEGG: hsa04512,ECM-Receptor,FN1 - (ITGAV+ITGB3),1,FN1,1,False,1,ITGAV,2,True
FN1_ITGAV_ITGB3,FN1,FN1,ITGAV_ITGB3,,,,,KEGG: hsa04512,ECM-Receptor,FN1 - (ITGAV+ITGB3),1,FN1,1,False,2,ITGB3,2,True
VTN_ITGAV_ITGB3,VTN,VTN,ITGAV_ITGB3,,,,,KEGG: hsa04512,ECM-Receptor,VTN - (ITGAV+ITGB3),1,VTN,1,False,1,ITGAV,2,True
VTN_ITGAV_ITGB3,VTN,VTN,ITGAV_ITGB3,,,,,KEGG: hsa04512,ECM-Receptor,VTN - (ITGAV+ITGB3),1,VTN,1,False,2,ITGB3,2,True
VWF_ITGAV_ITGB3,VWF,VWF,ITGAV_ITGB3,,,,,KEGG: hsa04512,ECM-Receptor,VWF - (ITGAV+ITGB3),1,VWF,1,False,1,ITGAV,2,True
VWF_ITGAV_ITGB3,VWF,VWF,ITGAV_ITGB3,,,,,KEGG: hsa04512,ECM-Receptor,VWF - (ITGAV+ITGB3),1,VWF,1,False,2,ITGB3,2,True
TNC_ITGAV_ITGB3,TENASCIN,TNC,ITGAV_ITGB3,,,,,KEGG: hsa04512,ECM-Receptor,TNC - (ITGAV+ITGB3),1,TNC,1,False,1,ITGAV,2,True
TNC_ITGAV_ITGB3,TENASCIN,TNC,ITGAV_ITGB3,,,,,KEGG: hsa04512,ECM-Receptor,TNC - (ITGAV+ITGB3),1,TNC,1,False,2,ITGB3,2,True
TNR_ITGAV_ITGB3,TENASCIN,TNR,ITGAV_ITGB3,,,,,KEGG: hsa04512,ECM-Receptor,TNR - (ITGAV+ITGB3),1,TNR,1,False,1,ITGAV,2,True
TNR_ITGAV_ITGB3,TENASCIN,TNR,ITGAV_ITGB3,,,,,KEGG: hsa04512,ECM-Receptor,TNR - (ITGAV+ITGB3),1,TNR,1,False,2,ITGB3,2,True
TNN_ITGAV_ITGB3,TENASCIN,TNN,ITGAV_ITGB3,,,,,KEGG: hsa04512,ECM-Receptor,TNN - (ITGAV+ITGB3),1,TNN,1,False,1,ITGAV,2,True
TNN_ITGAV_ITGB3,TENASCIN,TNN,ITGAV_ITGB3,,,,,KEGG: hsa04512,ECM-Receptor,TNN - (ITGAV+ITGB3),1,TNN,1,False,2,ITGB3,2,True
TNXB_ITGAV_ITGB3,TENASCIN,TNXB,ITGAV_ITGB3,,,,,KEGG: hsa04512,ECM-Receptor,TNXB - (ITGAV+ITGB3),1,TNXB,1,False,1,ITGAV,2,True
TNXB_ITGAV_ITGB3,TENASCIN,TNXB,ITGAV_ITGB3,,,,,KEGG: hsa04512,ECM-Receptor,TNXB - (ITGAV+ITGB3),1,TNXB,1,False,2,ITGB3,2,True
IBSP_ITGAV_ITGB3,BSP,IBSP,ITGAV_ITGB3,,,,,KEGG: hsa04512,ECM-Receptor,IBSP - (ITGAV+ITGB3),1,IBSP,1,False,1,ITGAV,2,True
IBSP_ITGAV_ITGB3,BSP,IBSP,ITGAV_ITGB3,,,,,KEGG: hsa04512,ECM-Receptor,IBSP - (ITGAV+ITGB3),1,IBSP,1,False,2,ITGB3,2,True
THBS1_ITGAV_ITGB3,THBS,THBS1,ITGAV_ITGB3,,,,,KEGG: hsa04512,ECM-Receptor,THBS1 - (ITGAV+ITGB3),1,THBS1,1,False,1,ITGAV,2,True
THBS1_ITGAV_ITGB3,THBS,THBS1,ITGAV_ITGB3,,,,,KEGG: hsa04512,ECM-Receptor,THBS1 - (ITGAV+ITGB3),1,THBS1,1,False,2,ITGB3,2,True
THBS2_ITGAV_ITGB3,THBS,THBS2,ITGAV_ITGB3,,,,,KEGG: hsa04512,ECM-Receptor,THBS2 - (ITGAV+ITGB3),1,THBS2,1,False,1,ITGAV,2,True
THBS2_ITGAV_ITGB3,THBS,THBS2,ITGAV_ITGB3,,,,,KEGG: hsa04512,ECM-Receptor,THBS2 - (ITGAV+ITGB3),1,THBS2,1,False,2,ITGB3,2,True
THBS3_ITGAV_ITGB3,THBS,THBS3,ITGAV_ITGB3,,,,,KEGG: hsa04512,ECM-Receptor,THBS3 - (ITGAV+ITGB3),1,THBS3,1,False,1,ITGAV,2,True
THBS3_ITGAV_ITGB3,THBS,THBS3,ITGAV_ITGB3,,,,,KEGG: hsa04512,ECM-Receptor,THBS3 - (ITGAV+ITGB3),1,THBS3,1,False,2,ITGB3,2,True
THBS4_ITGAV_ITGB3,THBS,THBS4,ITGAV_ITGB3,,,,,KEGG: hsa04512,ECM-Receptor,THBS4 - (ITGAV+ITGB3),1,THBS4,1,False,1,ITGAV,2,True
THBS4_ITGAV_ITGB3,THBS,THBS4,ITGAV_ITGB3,,,,,KEGG: hsa04512,ECM-Receptor,THBS4 - (ITGAV+ITGB3),1,THBS4,1,False,2,ITGB3,2,True
COMP_ITGAV_ITGB3,THBS,COMP,ITGAV_ITGB3,,,,,KEGG: hsa04512,ECM-Receptor,COMP - (ITGAV+ITGB3),1,COMP,1,False,1,ITGAV,2,True
COMP_ITGAV_ITGB3,THBS,COMP,ITGAV_ITGB3,,,,,KEGG: hsa04512,ECM-Receptor,COMP - (ITGAV+ITGB3),1,COMP,1,False,2,ITGB3,2,True
DMP1_ITGAV_ITGB3,DMP1,DMP1,ITGAV_ITGB3,,,,,KEGG: hsa04512,ECM-Receptor,DMP1 - (ITGAV+ITGB3),1,DMP1,1,False,1,ITGAV,2,True
DMP1_ITGAV_ITGB3,DMP1,DMP1,ITGAV_ITGB3,,,,,KEGG: hsa04512,ECM-Receptor,DMP1 - (ITGAV+ITGB3),1,DMP1,1,False,2,ITGB3,2,True
FN1_ITGA2B_ITGB3,FN1,FN1,ITGA2B_ITGB3,,,,,KEGG: hsa04512,ECM-Receptor,FN1 - (ITGA2B+ITGB3),1,FN1,1,False,1,ITGA2B,2,True
FN1_ITGA2B_ITGB3,FN1,FN1,ITGA2B_ITGB3,,,,,KEGG: hsa04512,ECM-Receptor,FN1 - (ITGA2B+ITGB3),1,FN1,1,False,2,ITGB3,2,True
VTN_ITGA2B_ITGB3,VTN,VTN,ITGA2B_ITGB3,,,,,KEGG: hsa04512,ECM-Receptor,VTN - (ITGA2B+ITGB3),1,VTN,1,False,1,ITGA2B,2,True
VTN_ITGA2B_ITGB3,VTN,VTN,ITGA2B_ITGB3,,,,,KEGG: hsa04512,ECM-Receptor,VTN - (ITGA2B+ITGB3),1,VTN,1,False,2,ITGB3,2,True
VWF_ITGA2B_ITGB3,VWF,VWF,ITGA2B_ITGB3,,,,,KEGG: hsa04512,ECM-Receptor,VWF - (ITGA2B+ITGB3),1,VWF,1,False,1,ITGA2B,2,True
VWF_ITGA2B_ITGB3,VWF,VWF,ITGA2B_ITGB3,,,,,KEGG: hsa04512,ECM-Receptor,VWF - (ITGA2B+ITGB3),1,VWF,1,False,2,ITGB3,2,True
TNC_ITGA2B_ITGB3,TENASCIN,TNC,ITGA2B_ITGB3,,,,,KEGG: hsa04512,ECM-Receptor,TNC - (ITGA2B+ITGB3),1,TNC,1,False,1,ITGA2B,2,True
TNC_ITGA2B_ITGB3,TENASCIN,TNC,ITGA2B_ITGB3,,,,,KEGG: hsa04512,ECM-Receptor,TNC - (ITGA2B+ITGB3),1,TNC,1,False,2,ITGB3,2,True
TNR_ITGA2B_ITGB3,TENASCIN,TNR,ITGA2B_ITGB3,,,,,KEGG: hsa04512,ECM-Receptor,TNR - (ITGA2B+ITGB3),1,TNR,1,False,1,ITGA2B,2,True
TNR_ITGA2B_ITGB3,TENASCIN,TNR,ITGA2B_ITGB3,,,,,KEGG: hsa04512,ECM-Receptor,TNR - (ITGA2B+ITGB3),1,TNR,1,False,2,ITGB3,2,True
TNN_ITGA2B_ITGB3,TENASCIN,TNN,ITGA2B_ITGB3,,,,,KEGG: hsa04512,ECM-Receptor,TNN - (ITGA2B+ITGB3),1,TNN,1,False,1,ITGA2B,2,True
TNN_ITGA2B_ITGB3,TENASCIN,TNN,ITGA2B_ITGB3,,,,,KEGG: hsa04512,ECM-Receptor,TNN - (ITGA2B+ITGB3),1,TNN,1,False,2,ITGB3,2,True
TNXB_ITGA2B_ITGB3,TENASCIN,TNXB,ITGA2B_ITGB3,,,,,KEGG: hsa04512,ECM-Receptor,TNXB - (ITGA2B+ITGB3),1,TNXB,1,False,1,ITGA2B,2,True
TNXB_ITGA2B_ITGB3,TENASCIN,TNXB,ITGA2B_ITGB3,,,,,KEGG: hsa04512,ECM-Receptor,TNXB - (ITGA2B+ITGB3),1,TNXB,1,False,2,ITGB3,2,True
VTN_ITGAV_ITGB5,VTN,VTN,ITGAV_ITGB5,,,,,KEGG: hsa04512,ECM-Receptor,VTN - (ITGAV+ITGB5),1,VTN,1,False,1,ITGAV,2,True
