gene_symbol,log2FC,t,p_value,fdr,mean_expr,n_case,n_ctrl,log2FC_icm,fdr_icm,log2FC_nicm,fdr_nicm,gse,platform,technology,log_scale_branch,probe_collapse_method
TUBB3,-0.48599405705348314,-6.3003597054877005,1.6692113380190141e-09,2.107927287668052e-07,9.235131776266666,194,16,-0.49238646837268224,1.2994560921060882e-05,-0.47796637772237544,1.7228224584490833e-06,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
EHD3,0.5957304549903141,6.271632263846661,1.9511348703414643e-09,2.439308814900899e-07,7.644304802380955,194,16,0.5820588887384305,3.0168579443658674e-05,0.6128993986555179,4.0079231782160006e-08,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
CDC42EP4,-0.4110871933157493,-6.266501754643212,2.006183205572268e-09,2.4832972708974745e-07,8.069804556823811,194,16,-0.43362090600463854,1.8203758243781821e-06,-0.38278904249707124,1.8907339276973903e-06,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
AQR,-0.37150989987753824,-6.246718471297887,2.2330793789960836e-09,2.7370547447263764e-07,6.463564344928571,194,16,-0.3514118147360994,4.7505020166618816e-05,-0.39674935563663166,1.7228224584490833e-06,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
FZD7,0.8087718878975706,6.227830903496929,2.4731026027791416e-09,3.0018183242664886e-07,7.1966232965666705,194,16,0.7595694194606485,0.00010185427836155579,0.8705610343066961,3.332978594641451e-08,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
APLNR,0.6621626929652011,6.217841764783657,2.6100942518246497e-09,3.1376344554145933e-07,8.01268763094762,194,16,0.6445933122546506,1.8560515168499918e-06,0.6842265664157076,1.355747334487807e-06,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
MRTO4,-0.32654868021520556,-6.195123478640048,2.9499590367491313e-09,3.500264752973363e-07,6.047953142604763,194,16,-0.3192519904027698,0.00010751514561012838,-0.3357119650959127,1.0432664598299394e-05,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
DAZAP1,-0.390413942769361,-6.194006133272108,2.9677496705741198e-09,3.500264752973363e-07,6.321761870566669,194,16,-0.38584881782870256,3.484461681784787e-06,-0.396146890369186,1.252519320624298e-05,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
MAGED2,0.4187575967068115,6.151953617035255,3.719483918929916e-09,4.30710881985572e-07,7.76864171794286,194,16,0.42661755084954117,1.3971902680198466e-05,0.4088869566206299,3.819082517741072e-07,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
RPLP0,-0.3614083273904081,-6.1518902529123425,3.7207467008832008e-09,4.30710881985572e-07,11.444201062047618,194,16,-0.35557353030094196,3.420878126791142e-05,-0.3687357469913169,8.773866001497542e-08,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
OLFML1,0.3925425989955142,6.139577152758931,3.974279097774301e-09,4.558388741318745e-07,6.012485200890481,194,16,0.3943682825624896,1.5812514493212882e-05,0.39024988009740635,3.0065784406652947e-06,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
EIF3I,-0.3163691351256713,-6.133880219628763,4.097237978420351e-09,4.656697200564657e-07,8.643051931119043,194,16,-0.30691260898378137,7.220912730738076e-05,-0.3282447726061206,3.535641532907097e-07,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
PPP2CB,-0.506960252630158,-6.129900881298901,4.185329221020525e-09,4.7139626956034783e-07,8.712887231052378,194,16,-0.48892651321761166,3.0168579443658674e-05,-0.5296072742180313,1.902468475709782e-07,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
GLUL,-0.749812303532848,-6.123770947168725,4.324672375777947e-09,4.827415539462133e-07,9.528414380614286,194,16,-0.7571642270300974,1.2010230596666967e-05,-0.7405796554200655,1.4784560264238157e-06,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
PDGFD,0.6188791599749076,6.111291410730118,4.622546568667978e-09,5.114254619600625e-07,7.5644949020095265,194,16,0.5880526386828661,1.29634336104366e-05,0.657591535550883,8.025614094432579e-07,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
AASS,-0.4224536239839278,-6.106751698881439,4.735817334818979e-09,5.193613010518147e-07,5.5437275467333365,194,16,-0.4266369265023207,3.001982596788083e-06,-0.41720017430959644,1.6905931546164837e-05,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
ADH5,0.3949929360270806,6.050809945688221,6.375735915512177e-09,6.931256557889847e-07,8.579141776514287,194,16,0.4105067170138881,1.6288409283029716e-05,0.37551051339243163,4.13276057928233e-06,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
IPO7,-0.48655812476095983,-6.04614203740281,6.535371580139757e-09,7.043553059905797e-07,8.640772323271424,194,16,-0.4748768669976729,1.245223054998355e-05,-0.5012276112543386,7.681229880269185e-06,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
SLC30A1,0.5404102441945572,6.037815114373581,6.829915957966762e-09,7.29808626551286e-07,7.58519576397619,194,16,0.5527437064305356,6.675563792859318e-06,0.5249217102238264,1.2877848660453212e-05,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
NF2,-0.30081920875452495,-6.01391144189055,7.749563434312446e-09,8.210596784387644e-07,7.173624965695233,194,16,-0.3064136827245634,1.245223054998355e-05,-0.2937935902805113,5.680748280293592e-05,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
BEX3,0.42145131049357876,5.994309095490321,8.593290092694908e-09,9.025722937410298e-07,10.863329515580952,194,16,0.4312701909490454,7.019959910543506e-05,0.4091206234098827,2.5776732874550452e-06,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
SVEP1,0.40908901619459004,5.992768066225396,8.663307890651382e-09,9.025722937410298e-07,7.802467516871431,194,16,0.4020055491157293,1.2010230596666967e-05,0.4179845329912816,7.32394115659022e-06,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
CRY2,0.4713116859400861,5.978150048849586,9.355880959579485e-09,9.666712707162207e-07,7.773133243466665,194,16,0.43823407791898855,0.0001605587660617888,0.5128510076409871,3.332978594641451e-08,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
BCL2L1,-0.4715081121346663,-5.972634376969583,9.631045837468352e-09,9.869453693445027e-07,6.01372171551905,194,16,-0.46956498440510036,1.2010230596666967e-05,-0.47394831905087387,2.166913248804632e-06,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
CDC37L1,-0.7476458672313545,-5.9644311715603475,1.0054994672877768e-08,1.0220125479700639e-06,6.705289829852383,194,16,-0.7706310656226678,5.741053627880221e-06,-0.7187807343677316,2.740742498768444e-05,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
BICC1,0.4644306003138127,5.959191725038701,1.0335275972607583e-08,1.0400806770561965e-06,5.989912175280951,194,16,0.4509583382708495,4.4229658329859525e-05,0.4813492549723824,6.436004710602266e-07,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
YARS,-0.5004562431559133,-5.9580172925807515,1.0399142907696734e-08,1.0400806770561965e-06,7.242918782447622,194,16,-0.45912875351390536,0.00020886349009548736,-0.5523558813110432,1.642310132639217e-07,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
NREP,0.9132264506939252,5.950500244051041,1.0817173089084276e-08,1.0733039520613621e-06,8.19799170673333,194,16,0.9688563060902632,1.2010230596666967e-05,0.843365702056686,4.097325451405527e-05,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
STIP1,-0.4977987624123498,-5.94268363685831,1.1269297125197447e-08,1.1093602571592008e-06,7.4214708843428605,194,16,-0.5002805262407376,5.2207554392480365e-05,-0.49468212876745726,2.218953640160006e-05,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
JAM2,0.5642958241011491,5.940162431525488,1.1419033159671532e-08,1.115318379392293e-06,7.573349236238098,194,16,0.563456320053245,1.2010230596666967e-05,0.565350084998542,2.7193585673481914e-06,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
HLTF,0.6474179236172095,5.9355184310748355,1.1699955875091722e-08,1.1338980492278816e-06,7.126352487847622,194,16,0.6594753164953676,4.704027146382245e-05,0.6322760813982687,7.301223497207333e-07,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
HBB,1.4706923722178142,5.917380851952125,1.286336283622593e-08,1.2370597090653584e-06,10.727808459923803,194,16,1.5430529883379795,1.4512592392628686e-05,1.379820900811061,2.2012914259699636e-05,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
SCUBE2,0.30241204830029084,5.898976066661506,1.4159411208789689e-08,1.3464355867291552e-06,6.046885864209519,194,16,0.3233960482731583,3.568741719229392e-06,0.2760600483343056,1.2951945622163034e-05,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
PSMD11,-0.3583648113138313,-5.898209377696807,1.4216085222224325e-08,1.3464355867291552e-06,7.520790381247624,194,16,-0.37288048194674256,1.2010230596666967e-05,-0.34013582958866206,1.734350443100909e-05,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
R3HDM2,0.32937716127641986,5.8835324572784895,1.5344793477693796e-08,1.4424105869032169e-06,8.585397564199999,194,16,0.3199420343125238,0.00014680028138373447,0.34122592537065755,1.9096632784466045e-07,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
SS18L2,-0.333253668027764,-5.873813296800836,1.6139989056769148e-08,1.4973789490804241e-06,6.738182963319052,194,16,-0.3108946132615628,9.193294837447929e-05,-0.3613324809897926,4.6766547569688397e-07,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
COL1A2,1.1134335733369805,5.873466378001058,1.6169105593173673e-08,1.4973789490804241e-06,9.941997212490469,194,16,1.1515638706041968,0.00010226731377308583,1.0655490139781931,3.428821017914932e-09,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
GOLT1B,-0.5765542353672611,-5.870665564665646,1.640606406596201e-08,1.5081515658283607e-06,5.1720463895,194,16,-0.57178004984721,8.829882658433841e-05,-0.5825497241598879,4.826577294489382e-07,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
POGLUT1,-0.2991938346565915,-5.867364961886256,1.6689667894599494e-08,1.5230235621772471e-06,6.004252558766667,194,16,-0.3053597438819376,3.194291229501393e-05,-0.2914505998153918,1.1125894818163447e-05,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
UFSP2,0.46664043726481513,5.8648892242033055,1.6905536651119104e-08,1.5281261011931798e-06,7.15842549195238,194,16,0.42981935047454506,0.0001371509215797663,0.512880871838663,1.6857733661515484e-07,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
HERC6,0.48836573355025553,5.863928446060197,1.699004383825404e-08,1.5281261011931798e-06,6.194123664380948,194,16,0.4641283420972206,3.659294284333432e-05,0.5188033879331443,1.3195044020528575e-06,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
SLC1A3,-0.5814356049278496,-5.858023773126707,1.7518545696793268e-08,1.5644061307236389e-06,8.047745896185711,194,16,-0.5523913270000059,0.00011425785191383174,-0.6179098144186023,8.804577006739235e-06,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
PLBD1,0.37964735739369837,5.844761698664495,1.8764861184591265e-08,1.6554356980807478e-06,8.303389849261903,194,16,0.3828859500763892,7.326883254841884e-05,0.3755802875130914,2.2378260404122636e-06,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
NOTCH3,0.4327512694671549,5.844372243587215,1.8802741091622634e-08,1.6554356980807478e-06,7.9373637053619035,194,16,0.4316960269328786,4.704027146382245e-05,0.43407645776596687,3.354460243763436e-06,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
MAP1LC3B,-0.5291297112983304,-5.839629869027638,1.9270043969132803e-08,1.6804818561666415e-06,8.849986657309532,194,16,-0.5251123239282609,5.2207554392480365e-05,-0.53417480241425,1.2196174656032241e-06,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
TPPP3,0.39339833514626615,5.838769272467419,1.9356054014397408e-08,1.6804818561666415e-06,6.098913790971427,194,16,0.4036100568078728,2.3912803807107853e-05,0.3805743125944789,2.436137744760934e-06,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
DHCR24,-0.38554741732476927,-5.8312459883231895,2.0124106399488292e-08,1.7351143324579492e-06,5.766649627495236,194,16,-0.3559487975092662,0.00024792366511183485,-0.42271777709304026,6.847682491811506e-07,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
NDN,0.41605493408116057,5.825756973693294,2.0703199779847195e-08,1.7728178332030797e-06,7.918919502157145,194,16,0.4032026808842615,7.211945190307555e-05,0.432194972979674,2.0340101408553613e-06,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
ATP8A1,0.5960290884800148,5.817002490517297,2.166067286851899e-08,1.8391586574360568e-06,5.279575704342857,194,16,0.5856664367013796,0.00010754389226006474,0.6090426511787758,1.668758323956646e-07,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
SLC19A2,-1.0907366848169853,-5.8160078660465215,2.1772154959249435e-08,1.8391586574360568e-06,6.044840115847616,194,16,-1.086799037074055,3.684705943974037e-05,-1.0956816377965248,1.8654385474282134e-06,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
BCL6,-0.7513829929942163,-5.8064965935727955,2.2866944715590875e-08,1.916266159010318e-06,7.573393275480955,194,16,-0.707624222465267,3.502542613044952e-05,-0.8063358676119241,1.326309141206903e-06,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
METTL22,-0.3800329069040063,-5.805442691966715,2.299151526568131e-08,1.916266159010318e-06,6.840164995928567,194,16,-0.3999537394282415,8.977606809583113e-06,-0.35501604745494275,0.00023148966048444004,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
FXYD6,0.4499258367925336,5.797974271036303,2.3893481832350523e-08,1.9782537077354055e-06,7.711877743661904,194,16,0.4355177823009234,6.987729620208743e-05,0.46801967266569466,3.68592246521633e-06,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
PLP2,-0.5000393081714063,-5.790296364178394,2.4856780361305025e-08,2.0444701847173386e-06,7.5689157424571425,194,16,-0.4713552046064911,0.0007523311060702861,-0.5360612056715092,8.773866001497542e-08,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
ORMDL2,-0.4021677670103111,-5.787627686882556,2.520041014430481e-08,2.0591864550594687e-06,7.086735881666667,194,16,-0.3794207191944736,0.0005092169621209312,-0.43073382705815233,1.668758323956646e-07,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
KCNN3,0.4273696690025478,5.786207825600894,2.5385124891174506e-08,2.0608105934380757e-06,6.370939697161905,194,16,0.4077787355925759,4.704027146382245e-05,0.4519722365407009,1.1378364167859376e-06,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
RGN,0.39348905744911156,5.784735640582596,2.557804365896483e-08,2.0630754956411505e-06,7.561624913723806,194,16,0.3678245979791589,0.0002593091119762333,0.42571884376016805,1.247831536510152e-07,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
USP12,-0.46090975376869897,-5.767980584050128,2.787716387115425e-08,2.2284701657212448e-06,6.006473429914289,194,16,-0.4701193916736016,0.00011272855788144289,-0.44934416198110977,6.425636014547764e-05,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
OGN,1.0129664631314204,5.767227519153165,2.7985107664232556e-08,2.2284701657212448e-06,5.114331935190479,194,16,1.0457657706388908,2.7445991893652563e-05,0.9717766350988454,6.897362583425366e-07,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
LRRC17,0.7826861621971405,5.759298723026994,2.914669168533889e-08,2.306278097785486e-06,5.813245348166669,194,16,0.8172338944676079,0.00011081043452557835,0.7393006379505904,4.26379918326739e-09,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
PRDX6,-0.4061705058079853,-5.7507763750764855,3.044776051986547e-08,2.394074855467661e-06,9.842872909819045,194,16,-0.4380949225787353,1.845596186585125e-06,-0.3660793777703432,0.0002651192330361497,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
IFIT1,0.7166001704265642,5.737811531499776,3.253654208877608e-08,2.542324057461741e-06,6.831907586828572,194,16,0.7123411648471875,2.8886324660506064e-05,0.7219486890610597,8.848392723921216e-06,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
MT1X,-0.8137631753157187,-5.728616297506292,3.410218197125208e-08,2.648108565245922e-06,9.67013268564285,194,16,-0.7722639276712931,0.00014580011176459649,-0.8658785095668627,4.6187378666024504e-07,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
BDH2,0.5036158237615662,5.7262694291706016,3.451341784845989e-08,2.663498456428676e-06,6.997537863957148,194,16,0.515552618449089,3.656755447028901e-05,0.48862543043313683,1.907044010919994e-05,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
C10orf76,0.43921440622035185,5.723742680259034,3.496158848218622e-08,2.681532387756393e-06,8.52142445558571,194,16,0.41591352490276673,0.0005726065492705673,0.46847597810754765,2.651022934460795e-08,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
THBS4,0.9858794073279648,5.718160936879574,3.597186612372022e-08,2.7421967699923798e-06,9.64799249100476,194,16,0.9513074049143699,4.7505020166618816e-05,1.0292954103590217,2.1470252885669473e-06,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
NFKBIB,-0.25342948999747955,-5.706449714787781,3.8185095753785077e-08,2.8932731340231575e-06,6.178739525776193,194,16,-0.26813303212963047,2.5040427580747536e-05,-0.2349645766220887,3.14429177058066e-05,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
FASN,-0.7998545466308031,-5.697102824519639,4.004641805387448e-08,3.0160260151177033e-06,7.355200593847623,194,16,-0.8367202448726871,6.21770422696653e-07,-0.7535580883735407,0.0007332878970203792,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
HSPD1,-0.3991220675405698,-5.691971957657392,4.110553275826292e-08,3.0772537158311562e-06,9.691881785780954,194,16,-0.399544235289354,0.00034091591450953804,-0.398591903390999,6.52042263760414e-05,GSE5406,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
