gene,gencodeId,tissue,median_tpm
CTF1,ENSG00000150281.6,Cervix_Endocervix,34.2192
CTF1,ENSG00000150281.6,Colon_Sigmoid,24.0768
CTF1,ENSG00000150281.6,Colon_Transverse,8.20953
CTF1,ENSG00000150281.6,Esophagus_Gastroesophageal_Junction,25.0684
CTF1,ENSG00000150281.6,Esophagus_Mucosa,7.63138
CTF1,ENSG00000150281.6,Esophagus_Muscularis,26.1654
CTF1,ENSG00000150281.6,Fallopian_Tube,25.38
CTF1,ENSG00000150281.6,Heart_Atrial_Appendage,12.0586
CTF1,ENSG00000150281.6,Heart_Left_Ventricle,9.65339
CTF1,ENSG00000150281.6,Kidney_Cortex,6.6971
CTF1,ENSG00000150281.6,Kidney_Medulla,11.2632
CTF1,ENSG00000150281.6,Liver,0.7440319999999999
CTF1,ENSG00000150281.6,Lung,15.352
CTF1,ENSG00000150281.6,Minor_Salivary_Gland,9.06451
CTF1,ENSG00000150281.6,Muscle_Skeletal,9.61935
CTF1,ENSG00000150281.6,Nerve_Tibial,25.7704
CTF1,ENSG00000150281.6,Ovary,36.9722
CTF1,ENSG00000150281.6,Pancreas,2.28993
CTF1,ENSG00000150281.6,Pituitary,8.88177
CTF1,ENSG00000150281.6,Prostate,22.9526
CTF1,ENSG00000150281.6,Skin_Not_Sun_Exposed_Suprapubic,4.33796
CTF1,ENSG00000150281.6,Skin_Sun_Exposed_Lower_leg,4.66097
CTF1,ENSG00000150281.6,Small_Intestine_Terminal_Ileum,4.52416
CTF1,ENSG00000150281.6,Spleen,2.80326
CTF1,ENSG00000150281.6,Stomach,6.79105
CTF1,ENSG00000150281.6,Testis,7.89733
CTF1,ENSG00000150281.6,Thyroid,18.9938
CTF1,ENSG00000150281.6,Uterus,42.8473
CTF1,ENSG00000150281.6,Vagina,17.6627
CTF1,ENSG00000150281.6,Whole_Blood,0.47905
PTN,ENSG00000105894.11,Adipose_Subcutaneous,1.8318400000000001
PTN,ENSG00000105894.11,Adipose_Visceral_Omentum,30.976
PTN,ENSG00000105894.11,Adrenal_Gland,4.67203
PTN,ENSG00000105894.11,Artery_Aorta,29.2753
PTN,ENSG00000105894.11,Artery_Coronary,38.6063
PTN,ENSG00000105894.11,Artery_Tibial,18.4598
PTN,ENSG00000105894.11,Bladder,32.3174
PTN,ENSG00000105894.11,Brain_Amygdala,176.989
PTN,ENSG00000105894.11,Brain_Anterior_cingulate_cortex_BA24,219.137
PTN,ENSG00000105894.11,Brain_Caudate_basal_ganglia,148.762
PTN,ENSG00000105894.11,Brain_Cerebellar_Hemisphere,135.746
PTN,ENSG00000105894.11,Brain_Cerebellum,191.264
PTN,ENSG00000105894.11,Brain_Cortex,175.378
PTN,ENSG00000105894.11,Brain_Frontal_Cortex_BA9,187.18200000000002
PTN,ENSG00000105894.11,Brain_Hippocampus,151.862
PTN,ENSG00000105894.11,Brain_Hypothalamus,122.052
PTN,ENSG00000105894.11,Brain_Nucleus_accumbens_basal_ganglia,172.66099999999997
PTN,ENSG00000105894.11,Brain_Putamen_basal_ganglia,129.202
PTN,ENSG00000105894.11,Brain_Spinal_cord_cervical_c-1,106.374
PTN,ENSG00000105894.11,Brain_Substantia_nigra,118.522
PTN,ENSG00000105894.11,Breast_Mammary_Tissue,24.522
PTN,ENSG00000105894.11,Cells_Cultured_fibroblasts,3.99497
PTN,ENSG00000105894.11,Cells_EBV-transformed_lymphocytes,0.189977
PTN,ENSG00000105894.11,Cervix_Ectocervix,195.99
PTN,ENSG00000105894.11,Cervix_Endocervix,152.202
PTN,ENSG00000105894.11,Colon_Sigmoid,53.8519
PTN,ENSG00000105894.11,Colon_Transverse,16.8212
PTN,ENSG00000105894.11,Esophagus_Gastroesophageal_Junction,18.4401
PTN,ENSG00000105894.11,Esophagus_Mucosa,87.4866
PTN,ENSG00000105894.11,Esophagus_Muscularis,12.5288
PTN,ENSG00000105894.11,Fallopian_Tube,13.6107
PTN,ENSG00000105894.11,Heart_Atrial_Appendage,43.6454
PTN,ENSG00000105894.11,Heart_Left_Ventricle,16.0399
PTN,ENSG00000105894.11,Kidney_Cortex,14.3161
PTN,ENSG00000105894.11,Kidney_Medulla,35.7054
PTN,ENSG00000105894.11,Liver,1.96417
PTN,ENSG00000105894.11,Lung,25.6917
PTN,ENSG00000105894.11,Minor_Salivary_Gland,22.191999999999997
PTN,ENSG00000105894.11,Muscle_Skeletal,0.832408
PTN,ENSG00000105894.11,Nerve_Tibial,25.7467
PTN,ENSG00000105894.11,Ovary,13.9619
PTN,ENSG00000105894.11,Pancreas,1.52986
PTN,ENSG00000105894.11,Pituitary,234.136
PTN,ENSG00000105894.11,Prostate,116.78
PTN,ENSG00000105894.11,Skin_Not_Sun_Exposed_Suprapubic,9.08204
PTN,ENSG00000105894.11,Skin_Sun_Exposed_Lower_leg,8.598889999999999
PTN,ENSG00000105894.11,Small_Intestine_Terminal_Ileum,5.38727
PTN,ENSG00000105894.11,Spleen,18.6916
PTN,ENSG00000105894.11,Stomach,6.770560000000001
PTN,ENSG00000105894.11,Testis,77.3516
PTN,ENSG00000105894.11,Thyroid,35.0502
PTN,ENSG00000105894.11,Uterus,115.445
PTN,ENSG00000105894.11,Vagina,102.439
PTN,ENSG00000105894.11,Whole_Blood,0.0975478
CXCL9,ENSG00000138755.5,Adipose_Subcutaneous,3.72301
CXCL9,ENSG00000138755.5,Adipose_Visceral_Omentum,1.59589
CXCL9,ENSG00000138755.5,Adrenal_Gland,0.20895999999999998
CXCL9,ENSG00000138755.5,Artery_Aorta,2.53978
CXCL9,ENSG00000138755.5,Artery_Coronary,2.63847
CXCL9,ENSG00000138755.5,Artery_Tibial,1.57345
CXCL9,ENSG00000138755.5,Bladder,0.9411940000000001
CXCL9,ENSG00000138755.5,Brain_Amygdala,0.07949550000000001
CXCL9,ENSG00000138755.5,Brain_Anterior_cingulate_cortex_BA24,0.0347173
CXCL9,ENSG00000138755.5,Brain_Caudate_basal_ganglia,0.0823216
CXCL9,ENSG00000138755.5,Brain_Cerebellar_Hemisphere,0.0413883
CXCL9,ENSG00000138755.5,Brain_Cerebellum,0.04115069999999999
CXCL9,ENSG00000138755.5,Brain_Cortex,0.038442800000000006
CXCL9,ENSG00000138755.5,Brain_Frontal_Cortex_BA9,0.0343528
CXCL9,ENSG00000138755.5,Brain_Hippocampus,0.109023
CXCL9,ENSG00000138755.5,Brain_Hypothalamus,0.09408810000000001
CXCL9,ENSG00000138755.5,Brain_Nucleus_accumbens_basal_ganglia,0.0607643
CXCL9,ENSG00000138755.5,Brain_Putamen_basal_ganglia,0.0794819
CXCL9,ENSG00000138755.5,Brain_Spinal_cord_cervical_c-1,0.376569
CXCL9,ENSG00000138755.5,Brain_Substantia_nigra,0.11764300000000001
CXCL9,ENSG00000138755.5,Breast_Mammary_Tissue,1.33534
CXCL9,ENSG00000138755.5,Cells_Cultured_fibroblasts,0.0
CXCL9,ENSG00000138755.5,Cells_EBV-transformed_lymphocytes,0.285979
CXCL9,ENSG00000138755.5,Cervix_Ectocervix,1.2401799999999998
CXCL9,ENSG00000138755.5,Cervix_Endocervix,1.9248299999999998
CXCL9,ENSG00000138755.5,Colon_Sigmoid,0.402253
CXCL9,ENSG00000138755.5,Colon_Transverse,1.06725
CXCL9,ENSG00000138755.5,Esophagus_Gastroesophageal_Junction,0.45315600000000006
CXCL9,ENSG00000138755.5,Esophagus_Mucosa,0.7051350000000001
CXCL9,ENSG00000138755.5,Esophagus_Muscularis,0.435749
CXCL9,ENSG00000138755.5,Fallopian_Tube,0.39800100000000005
CXCL9,ENSG00000138755.5,Heart_Atrial_Appendage,0.792208
CXCL9,ENSG00000138755.5,Heart_Left_Ventricle,0.341292
CXCL9,ENSG00000138755.5,Kidney_Cortex,1.3588
CXCL9,ENSG00000138755.5,Kidney_Medulla,1.6439599999999999
CXCL9,ENSG00000138755.5,Liver,0.931666
CXCL9,ENSG00000138755.5,Lung,9.0081
CXCL9,ENSG00000138755.5,Minor_Salivary_Gland,1.5710899999999999
CXCL9,ENSG00000138755.5,Muscle_Skeletal,0.307868
CXCL9,ENSG00000138755.5,Nerve_Tibial,1.00745
CXCL9,ENSG00000138755.5,Ovary,0.20856999999999998
CXCL9,ENSG00000138755.5,Pancreas,0.185224
CXCL9,ENSG00000138755.5,Pituitary,0.924632
CXCL9,ENSG00000138755.5,Prostate,1.50101
CXCL9,ENSG00000138755.5,Skin_Not_Sun_Exposed_Suprapubic,0.400951
CXCL9,ENSG00000138755.5,Skin_Sun_Exposed_Lower_leg,0.697379
CXCL9,ENSG00000138755.5,Small_Intestine_Terminal_Ileum,4.40762
CXCL9,ENSG00000138755.5,Spleen,5.959
CXCL9,ENSG00000138755.5,Stomach,0.559685
CXCL9,ENSG00000138755.5,Testis,3.59634
CXCL9,ENSG00000138755.5,Thyroid,4.54684
CXCL9,ENSG00000138755.5,Uterus,0.46533199999999997
CXCL9,ENSG00000138755.5,Vagina,1.26168
CXCL9,ENSG00000138755.5,Whole_Blood,0.108625
CCL3,ENSG00000277632.1,Adipose_Subcutaneous,4.23674
CCL3,ENSG00000277632.1,Adipose_Visceral_Omentum,14.2767
CCL3,ENSG00000277632.1,Adrenal_Gland,2.63476
CCL3,ENSG00000277632.1,Artery_Aorta,8.28583
CCL3,ENSG00000277632.1,Artery_Coronary,5.46645
CCL3,ENSG00000277632.1,Artery_Tibial,1.32752
CCL3,ENSG00000277632.1,Bladder,2.7246599999999996
CCL3,ENSG00000277632.1,Brain_Amygdala,0.698588
CCL3,ENSG00000277632.1,Brain_Anterior_cingulate_cortex_BA24,0.705553
CCL3,ENSG00000277632.1,Brain_Caudate_basal_ganglia,0.8726729999999999
CCL3,ENSG00000277632.1,Brain_Cerebellar_Hemisphere,0.34825
CCL3,ENSG00000277632.1,Brain_Cerebellum,0.36991599999999997
CCL3,ENSG00000277632.1,Brain_Cortex,0.9059590000000001
CCL3,ENSG00000277632.1,Brain_Frontal_Cortex_BA9,0.840304
CCL3,ENSG00000277632.1,Brain_Hippocampus,1.294
CCL3,ENSG00000277632.1,Brain_Hypothalamus,0.497154
CCL3,ENSG00000277632.1,Brain_Nucleus_accumbens_basal_ganglia,0.694288
CCL3,ENSG00000277632.1,Brain_Putamen_basal_ganglia,0.7593979999999999
CCL3,ENSG00000277632.1,Brain_Spinal_cord_cervical_c-1,2.39819
CCL3,ENSG00000277632.1,Brain_Substantia_nigra,1.50597
CCL3,ENSG00000277632.1,Breast_Mammary_Tissue,4.42172
CCL3,ENSG00000277632.1,Cells_Cultured_fibroblasts,0.0
CCL3,ENSG00000277632.1,Cells_EBV-transformed_lymphocytes,462.725
CCL3,ENSG00000277632.1,Cervix_Ectocervix,1.4460899999999999
CCL3,ENSG00000277632.1,Cervix_Endocervix,2.13658
CCL3,ENSG00000277632.1,Colon_Sigmoid,1.1769100000000001
CCL3,ENSG00000277632.1,Colon_Transverse,2.1733599999999997
CCL3,ENSG00000277632.1,Esophagus_Gastroesophageal_Junction,0.783788
CCL3,ENSG00000277632.1,Esophagus_Mucosa,0.5798949999999999
CCL3,ENSG00000277632.1,Esophagus_Muscularis,0.7902
CCL3,ENSG00000277632.1,Fallopian_Tube,4.64171
CCL3,ENSG00000277632.1,Heart_Atrial_Appendage,1.8334700000000002
CCL3,ENSG00000277632.1,Heart_Left_Ventricle,0.41766499999999995
CCL3,ENSG00000277632.1,Kidney_Cortex,1.7985799999999998
CCL3,ENSG00000277632.1,Kidney_Medulla,5.88696
CCL3,ENSG00000277632.1,Liver,4.97288
CCL3,ENSG00000277632.1,Lung,25.3659
CCL3,ENSG00000277632.1,Minor_Salivary_Gland,3.7777
CCL3,ENSG00000277632.1,Muscle_Skeletal,0.27109
CCL3,ENSG00000277632.1,Nerve_Tibial,2.67615
CCL3,ENSG00000277632.1,Ovary,1.2171
CCL3,ENSG00000277632.1,Pancreas,0.40289
CCL3,ENSG00000277632.1,Pituitary,1.49345
CCL3,ENSG00000277632.1,Prostate,2.0859099999999997
CCL3,ENSG00000277632.1,Skin_Not_Sun_Exposed_Suprapubic,0.7845
CCL3,ENSG00000277632.1,Skin_Sun_Exposed_Lower_leg,0.703574
CCL3,ENSG00000277632.1,Small_Intestine_Terminal_Ileum,4.0439300000000005
CCL3,ENSG00000277632.1,Spleen,57.8138
CCL3,ENSG00000277632.1,Stomach,1.56584
CCL3,ENSG00000277632.1,Testis,1.01896
CCL3,ENSG00000277632.1,Thyroid,2.26099
CCL3,ENSG00000277632.1,Uterus,1.3948
CCL3,ENSG00000277632.1,Vagina,1.7966099999999998
CCL3,ENSG00000277632.1,Whole_Blood,45.7656
GAS6,ENSG00000183087.14,Adipose_Subcutaneous,221.56799999999998
GAS6,ENSG00000183087.14,Adipose_Visceral_Omentum,236.558
GAS6,ENSG00000183087.14,Adrenal_Gland,56.9076
GAS6,ENSG00000183087.14,Artery_Aorta,1650.91
GAS6,ENSG00000183087.14,Artery_Coronary,644.849
GAS6,ENSG00000183087.14,Artery_Tibial,542.617
GAS6,ENSG00000183087.14,Bladder,295.274
GAS6,ENSG00000183087.14,Brain_Amygdala,28.5449
GAS6,ENSG00000183087.14,Brain_Anterior_cingulate_cortex_BA24,40.3062
GAS6,ENSG00000183087.14,Brain_Caudate_basal_ganglia,40.1279
GAS6,ENSG00000183087.14,Brain_Cerebellar_Hemisphere,62.5606
GAS6,ENSG00000183087.14,Brain_Cerebellum,73.4995
GAS6,ENSG00000183087.14,Brain_Cortex,60.022
GAS6,ENSG00000183087.14,Brain_Frontal_Cortex_BA9,58.1544
GAS6,ENSG00000183087.14,Brain_Hippocampus,35.0981
GAS6,ENSG00000183087.14,Brain_Hypothalamus,58.6191
GAS6,ENSG00000183087.14,Brain_Nucleus_accumbens_basal_ganglia,40.4035
GAS6,ENSG00000183087.14,Brain_Putamen_basal_ganglia,36.789
GAS6,ENSG00000183087.14,Brain_Spinal_cord_cervical_c-1,35.8957
GAS6,ENSG00000183087.14,Brain_Substantia_nigra,46.3346
GAS6,ENSG00000183087.14,Breast_Mammary_Tissue,186.27599999999998
GAS6,ENSG00000183087.14,Cells_Cultured_fibroblasts,810.758
GAS6,ENSG00000183087.14,Cells_EBV-transformed_lymphocytes,2.9138599999999997
GAS6,ENSG00000183087.14,Cervix_Ectocervix,635.188
GAS6,ENSG00000183087.14,Cervix_Endocervix,484.648
GAS6,ENSG00000183087.14,Colon_Sigmoid,124.294
GAS6,ENSG00000183087.14,Colon_Transverse,136.915
GAS6,ENSG00000183087.14,Esophagus_Gastroesophageal_Junction,325.166
GAS6,ENSG00000183087.14,Esophagus_Mucosa,100.21600000000001
GAS6,ENSG00000183087.14,Esophagus_Muscularis,427.50800000000004
GAS6,ENSG00000183087.14,Fallopian_Tube,476.535
GAS6,ENSG00000183087.14,Heart_Atrial_Appendage,159.996
GAS6,ENSG00000183087.14,Heart_Left_Ventricle,137.127
GAS6,ENSG00000183087.14,Kidney_Cortex,93.0704
GAS6,ENSG00000183087.14,Kidney_Medulla,100.52799999999999
GAS6,ENSG00000183087.14,Liver,43.4853
GAS6,ENSG00000183087.14,Lung,253.24599999999998
GAS6,ENSG00000183087.14,Minor_Salivary_Gland,172.49900000000002
GAS6,ENSG00000183087.14,Muscle_Skeletal,84.5161
GAS6,ENSG00000183087.14,Nerve_Tibial,436.977
GAS6,ENSG00000183087.14,Ovary,326.769
GAS6,ENSG00000183087.14,Pancreas,50.2901
GAS6,ENSG00000183087.14,Pituitary,154.77200000000002
GAS6,ENSG00000183087.14,Prostate,271.01099999999997
GAS6,ENSG00000183087.14,Skin_Not_Sun_Exposed_Suprapubic,247.82
GAS6,ENSG00000183087.14,Skin_Sun_Exposed_Lower_leg,250.67700000000002
GAS6,ENSG00000183087.14,Small_Intestine_Terminal_Ileum,105.917
GAS6,ENSG00000183087.14,Spleen,72.4579
GAS6,ENSG00000183087.14,Stomach,117.28399999999999
GAS6,ENSG00000183087.14,Testis,217.676
GAS6,ENSG00000183087.14,Thyroid,300.151
GAS6,ENSG00000183087.14,Uterus,515.9730000000001
GAS6,ENSG00000183087.14,Vagina,421.19199999999995
GAS6,ENSG00000183087.14,Whole_Blood,5.02628
IL17B,ENSG00000127743.5,Adipose_Subcutaneous,1.40181
IL17B,ENSG00000127743.5,Adipose_Visceral_Omentum,0.385675
IL17B,ENSG00000127743.5,Adrenal_Gland,1.8295
IL17B,ENSG00000127743.5,Artery_Aorta,10.6551
IL17B,ENSG00000127743.5,Artery_Coronary,4.1991
IL17B,ENSG00000127743.5,Artery_Tibial,14.190999999999999
IL17B,ENSG00000127743.5,Bladder,1.62657
IL17B,ENSG00000127743.5,Brain_Amygdala,0.0555941
IL17B,ENSG00000127743.5,Brain_Anterior_cingulate_cortex_BA24,0.0719287
IL17B,ENSG00000127743.5,Brain_Caudate_basal_ganglia,0.051019800000000004
IL17B,ENSG00000127743.5,Brain_Cerebellar_Hemisphere,0.49483599999999994
IL17B,ENSG00000127743.5,Brain_Cerebellum,0.475231
IL17B,ENSG00000127743.5,Brain_Cortex,0.116533
IL17B,ENSG00000127743.5,Brain_Frontal_Cortex_BA9,0.0953842
IL17B,ENSG00000127743.5,Brain_Hippocampus,0.089943
IL17B,ENSG00000127743.5,Brain_Hypothalamus,0.116862
IL17B,ENSG00000127743.5,Brain_Nucleus_accumbens_basal_ganglia,0.0732161
IL17B,ENSG00000127743.5,Brain_Putamen_basal_ganglia,0.047330699999999996
IL17B,ENSG00000127743.5,Brain_Spinal_cord_cervical_c-1,0.160217
IL17B,ENSG00000127743.5,Brain_Substantia_nigra,0.127379
IL17B,ENSG00000127743.5,Breast_Mammary_Tissue,1.67303
IL17B,ENSG00000127743.5,Cells_Cultured_fibroblasts,0.142278
IL17B,ENSG00000127743.5,Cells_EBV-transformed_lymphocytes,0.08109730000000001
IL17B,ENSG00000127743.5,Cervix_Ectocervix,2.3541
IL17B,ENSG00000127743.5,Cervix_Endocervix,3.0562400000000003
IL17B,ENSG00000127743.5,Colon_Sigmoid,3.37068
IL17B,ENSG00000127743.5,Colon_Transverse,1.3836
IL17B,ENSG00000127743.5,Esophagus_Gastroesophageal_Junction,3.6142
IL17B,ENSG00000127743.5,Esophagus_Mucosa,0.706434
IL17B,ENSG00000127743.5,Esophagus_Muscularis,4.321000000000001
IL17B,ENSG00000127743.5,Fallopian_Tube,1.12963
IL17B,ENSG00000127743.5,Heart_Atrial_Appendage,0.5716140000000001
IL17B,ENSG00000127743.5,Heart_Left_Ventricle,0.0984478
IL17B,ENSG00000127743.5,Kidney_Cortex,0.44892299999999996
IL17B,ENSG00000127743.5,Kidney_Medulla,0.817587
IL17B,ENSG00000127743.5,Liver,0.0
IL17B,ENSG00000127743.5,Lung,0.510389
IL17B,ENSG00000127743.5,Minor_Salivary_Gland,0.840383
IL17B,ENSG00000127743.5,Muscle_Skeletal,0.141132
IL17B,ENSG00000127743.5,Nerve_Tibial,48.0105
IL17B,ENSG00000127743.5,Ovary,0.561992
IL17B,ENSG00000127743.5,Pancreas,0.024070599999999998
IL17B,ENSG00000127743.5,Pituitary,0.0932338
IL17B,ENSG00000127743.5,Prostate,2.3909700000000003
IL17B,ENSG00000127743.5,Skin_Not_Sun_Exposed_Suprapubic,0.633835
IL17B,ENSG00000127743.5,Skin_Sun_Exposed_Lower_leg,1.07047
IL17B,ENSG00000127743.5,Small_Intestine_Terminal_Ileum,1.05382
IL17B,ENSG00000127743.5,Spleen,0.503328
IL17B,ENSG00000127743.5,Stomach,0.43871499999999997
IL17B,ENSG00000127743.5,Testis,5.47051
IL17B,ENSG00000127743.5,Thyroid,0.233575
IL17B,ENSG00000127743.5,Uterus,3.60946
IL17B,ENSG00000127743.5,Vagina,0.912176
IL17B,ENSG00000127743.5,Whole_Blood,0.0737868
GDF10,ENSG00000266524.2,Adipose_Subcutaneous,18.1782
GDF10,ENSG00000266524.2,Adipose_Visceral_Omentum,2.15178
GDF10,ENSG00000266524.2,Adrenal_Gland,1.3353700000000002
GDF10,ENSG00000266524.2,Artery_Aorta,9.775039999999999
GDF10,ENSG00000266524.2,Artery_Coronary,8.29688
GDF10,ENSG00000266524.2,Artery_Tibial,14.7353
GDF10,ENSG00000266524.2,Bladder,2.4471700000000003
GDF10,ENSG00000266524.2,Brain_Amygdala,2.1996
GDF10,ENSG00000266524.2,Brain_Anterior_cingulate_cortex_BA24,4.0554
GDF10,ENSG00000266524.2,Brain_Caudate_basal_ganglia,6.2580800000000005
GDF10,ENSG00000266524.2,Brain_Cerebellar_Hemisphere,4.85648
GDF10,ENSG00000266524.2,Brain_Cerebellum,12.2365
GDF10,ENSG00000266524.2,Brain_Cortex,5.07453
GDF10,ENSG00000266524.2,Brain_Frontal_Cortex_BA9,5.6825
GDF10,ENSG00000266524.2,Brain_Hippocampus,3.21728
GDF10,ENSG00000266524.2,Brain_Hypothalamus,2.72759
GDF10,ENSG00000266524.2,Brain_Nucleus_accumbens_basal_ganglia,3.2149099999999997
GDF10,ENSG00000266524.2,Brain_Putamen_basal_ganglia,4.84163
GDF10,ENSG00000266524.2,Brain_Spinal_cord_cervical_c-1,0.789482
GDF10,ENSG00000266524.2,Brain_Substantia_nigra,2.4342099999999998
GDF10,ENSG00000266524.2,Breast_Mammary_Tissue,13.3739
GDF10,ENSG00000266524.2,Cells_Cultured_fibroblasts,0.0
GDF10,ENSG00000266524.2,Cells_EBV-transformed_lymphocytes,0.023090299999999998
GDF10,ENSG00000266524.2,Cervix_Ectocervix,5.20726
GDF10,ENSG00000266524.2,Cervix_Endocervix,3.5502599999999997
GDF10,ENSG00000266524.2,Colon_Sigmoid,3.60028
GDF10,ENSG00000266524.2,Colon_Transverse,1.7637200000000002
GDF10,ENSG00000266524.2,Esophagus_Gastroesophageal_Junction,14.1498
GDF10,ENSG00000266524.2,Esophagus_Mucosa,2.24948
GDF10,ENSG00000266524.2,Esophagus_Muscularis,15.3482
GDF10,ENSG00000266524.2,Fallopian_Tube,2.34155
GDF10,ENSG00000266524.2,Heart_Atrial_Appendage,3.205
GDF10,ENSG00000266524.2,Heart_Left_Ventricle,0.31366700000000003
GDF10,ENSG00000266524.2,Kidney_Cortex,0.09396610000000001
GDF10,ENSG00000266524.2,Kidney_Medulla,0.109929
GDF10,ENSG00000266524.2,Liver,0.08493669999999999
GDF10,ENSG00000266524.2,Lung,33.4051
GDF10,ENSG00000266524.2,Minor_Salivary_Gland,11.3321
GDF10,ENSG00000266524.2,Muscle_Skeletal,0.5401239999999999
GDF10,ENSG00000266524.2,Nerve_Tibial,33.0244
GDF10,ENSG00000266524.2,Ovary,0.45484600000000003
GDF10,ENSG00000266524.2,Pancreas,8.47103
GDF10,ENSG00000266524.2,Pituitary,0.790663
GDF10,ENSG00000266524.2,Prostate,1.7251900000000002
GDF10,ENSG00000266524.2,Skin_Not_Sun_Exposed_Suprapubic,1.8677099999999998
GDF10,ENSG00000266524.2,Skin_Sun_Exposed_Lower_leg,3.9117
GDF10,ENSG00000266524.2,Small_Intestine_Terminal_Ileum,0.746854
GDF10,ENSG00000266524.2,Spleen,0.141352
GDF10,ENSG00000266524.2,Stomach,1.08532
GDF10,ENSG00000266524.2,Testis,17.3625
GDF10,ENSG00000266524.2,Thyroid,19.7106
GDF10,ENSG00000266524.2,Uterus,2.8230299999999997
GDF10,ENSG00000266524.2,Vagina,2.52809
GDF10,ENSG00000266524.2,Whole_Blood,0.027328700000000004
BMP6,ENSG00000153162.8,Adipose_Subcutaneous,29.7384
BMP6,ENSG00000153162.8,Adipose_Visceral_Omentum,20.9501
BMP6,ENSG00000153162.8,Adrenal_Gland,4.30805
BMP6,ENSG00000153162.8,Artery_Aorta,5.57369
BMP6,ENSG00000153162.8,Artery_Coronary,7.075010000000001
BMP6,ENSG00000153162.8,Artery_Tibial,12.8691
BMP6,ENSG00000153162.8,Bladder,4.4089
BMP6,ENSG00000153162.8,Brain_Amygdala,2.24451
BMP6,ENSG00000153162.8,Brain_Anterior_cingulate_cortex_BA24,2.06861
BMP6,ENSG00000153162.8,Brain_Caudate_basal_ganglia,4.11562
BMP6,ENSG00000153162.8,Brain_Cerebellar_Hemisphere,1.2275
BMP6,ENSG00000153162.8,Brain_Cerebellum,1.66165
BMP6,ENSG00000153162.8,Brain_Cortex,2.5426900000000003
BMP6,ENSG00000153162.8,Brain_Frontal_Cortex_BA9,2.17797
BMP6,ENSG00000153162.8,Brain_Hippocampus,2.52668
BMP6,ENSG00000153162.8,Brain_Hypothalamus,2.55235
BMP6,ENSG00000153162.8,Brain_Nucleus_accumbens_basal_ganglia,4.41475
BMP6,ENSG00000153162.8,Brain_Putamen_basal_ganglia,3.6398099999999998
BMP6,ENSG00000153162.8,Brain_Spinal_cord_cervical_c-1,3.30186
BMP6,ENSG00000153162.8,Brain_Substantia_nigra,2.92578
BMP6,ENSG00000153162.8,Breast_Mammary_Tissue,20.2728
BMP6,ENSG00000153162.8,Cells_Cultured_fibroblasts,1.28063
BMP6,ENSG00000153162.8,Cells_EBV-transformed_lymphocytes,0.7446510000000001
BMP6,ENSG00000153162.8,Cervix_Ectocervix,4.78982
BMP6,ENSG00000153162.8,Cervix_Endocervix,8.16963
BMP6,ENSG00000153162.8,Colon_Sigmoid,3.73165
BMP6,ENSG00000153162.8,Colon_Transverse,4.71353
BMP6,ENSG00000153162.8,Esophagus_Gastroesophageal_Junction,4.38589
BMP6,ENSG00000153162.8,Esophagus_Mucosa,2.06624
BMP6,ENSG00000153162.8,Esophagus_Muscularis,4.67895
BMP6,ENSG00000153162.8,Fallopian_Tube,5.29546
BMP6,ENSG00000153162.8,Heart_Atrial_Appendage,4.05766
BMP6,ENSG00000153162.8,Heart_Left_Ventricle,1.6230200000000001
BMP6,ENSG00000153162.8,Kidney_Cortex,3.06985
BMP6,ENSG00000153162.8,Kidney_Medulla,27.6016
BMP6,ENSG00000153162.8,Liver,0.585234
BMP6,ENSG00000153162.8,Lung,15.8288
BMP6,ENSG00000153162.8,Minor_Salivary_Gland,3.6977
BMP6,ENSG00000153162.8,Muscle_Skeletal,2.25028
BMP6,ENSG00000153162.8,Nerve_Tibial,11.0188
BMP6,ENSG00000153162.8,Ovary,14.0357
BMP6,ENSG00000153162.8,Pancreas,0.308229
BMP6,ENSG00000153162.8,Pituitary,8.787519999999999
BMP6,ENSG00000153162.8,Prostate,5.03518
BMP6,ENSG00000153162.8,Skin_Not_Sun_Exposed_Suprapubic,3.9639
BMP6,ENSG00000153162.8,Skin_Sun_Exposed_Lower_leg,5.8965
BMP6,ENSG00000153162.8,Small_Intestine_Terminal_Ileum,3.9113
BMP6,ENSG00000153162.8,Spleen,5.779380000000001
BMP6,ENSG00000153162.8,Stomach,3.64416
BMP6,ENSG00000153162.8,Testis,5.44658
BMP6,ENSG00000153162.8,Thyroid,3.2126200000000003
BMP6,ENSG00000153162.8,Uterus,7.499389999999999
BMP6,ENSG00000153162.8,Vagina,4.94649
BMP6,ENSG00000153162.8,Whole_Blood,2.0644
NTF3,ENSG00000185652.11,Adipose_Subcutaneous,2.5573200000000003
NTF3,ENSG00000185652.11,Adipose_Visceral_Omentum,1.44116
NTF3,ENSG00000185652.11,Adrenal_Gland,0.298645
NTF3,ENSG00000185652.11,Artery_Aorta,19.167
NTF3,ENSG00000185652.11,Artery_Coronary,16.8315
NTF3,ENSG00000185652.11,Artery_Tibial,24.0783
NTF3,ENSG00000185652.11,Bladder,4.9453
NTF3,ENSG00000185652.11,Brain_Amygdala,0.0387419
NTF3,ENSG00000185652.11,Brain_Anterior_cingulate_cortex_BA24,0.0634419
NTF3,ENSG00000185652.11,Brain_Caudate_basal_ganglia,0.0246555
NTF3,ENSG00000185652.11,Brain_Cerebellar_Hemisphere,5.63212
NTF3,ENSG00000185652.11,Brain_Cerebellum,4.89015
