gene,gene_symbol,log2FC,t,p_value,fdr,mean_expr,n_case,n_ctrl
ENSG00000100473,COCH,0.1500348375686615,2.233231556865426,0.026142903887441026,0.04082937664849782,9.101261048359865,194,166
ENSG00000184897,H1FX,0.28644244452732426,2.2326401702783167,0.02618227917797536,0.04088779917317997,11.582027857937618,194,166
ENSG00000177839,PCDHB9,0.13995505182502785,2.2323414323826927,0.02620218909641767,0.04091581692310306,7.687694617191524,194,166
ENSG00000136295,TTYH3,-0.1876825916436941,-2.232134570862052,0.026215983448575685,0.04093428146704119,10.965673765141322,194,166
ENSG00000223813,AC007255.8,0.30093209259778525,2.2317730470604684,0.026240106431382734,0.04096886940274715,4.764741401028958,194,166
ENSG00000110717,NDUFS8,0.2774740807891713,2.231213869637882,0.02627745595849393,0.041024101290170714,14.032099720046064,194,166
ENSG00000222421,Y_RNA,-0.28496538585363934,-2.2309401259316646,0.026295757126371565,0.041049589005643594,5.227079259768756,194,166
ENSG00000151773,CCDC122,0.15794534988222253,2.2304263825047705,0.026330133361469082,0.041100165356019604,9.75250573001909,194,166
ENSG00000177133,LINC00982,-0.20762642963125882,-2.230190244318841,0.026345947207898967,0.041121761223324955,10.90024513944873,194,166
ENSG00000053747,LAMA3,-0.1836184157010571,-2.230031169573481,0.02635660486777618,0.041135306478201794,11.204889712222633,194,166
ENSG00000248415,GAPDHP61,0.2064323053347092,2.2297408204399716,0.026376067269622862,0.041160448291548316,6.003103520043747,194,166
ENSG00000176788,BASP1,0.1928204129584543,2.2297317522045503,0.026376675323543087,0.041160448291548316,9.21754435728343,194,166
ENSG00000185787,MORF4L1,-0.053551969766082876,-2.2293970266728516,0.02639912824251848,0.04119239255201806,16.13719642035355,194,166
ENSG00000262621,NAA60,0.20626249349081463,2.22882150068976,0.02643777248611908,0.04124959456671226,7.253185177659579,194,166
ENSG00000115827,DCAF17,-0.15769866542679323,-2.228668149462078,0.02644807767806531,0.041262575242332976,11.443064376783015,194,166
ENSG00000241458,RPL7P19,0.24947718981766318,2.2276935815261973,0.02651365005574822,0.041361771774529224,4.715487930311927,194,166
ENSG00000010292,NCAPD2,-0.09082608769206081,-2.2274372685354336,0.026530919104797546,0.04138560500801665,11.880100182859934,194,166
ENSG00000152104,PTPN14,-0.11896538910873664,-2.2268457247907247,0.026570811521965724,0.041444722227574095,13.46749747496657,194,166
ENSG00000161912,ADCY10P1,0.15012763787472164,2.2268008593373025,0.026573839271638346,0.041446333976577335,11.414773169782775,194,166
ENSG00000160767,FAM189B,-0.13784349369455526,-2.226699315784178,0.026580693053750614,0.041451095593869294,10.823667586814217,194,166
ENSG00000029725,RABEP1,-0.07932545021038874,-2.226696523121516,0.026580881568928454,0.041451095593869294,14.492331907375304,194,166
ENSG00000273391,RP11-634H22.1,-0.26435147980410956,-2.2263217439955953,0.02660619108487331,0.04148745080924081,5.496608160202206,194,166
ENSG00000180929,GPR62,0.27453950138517164,2.2261666792692325,0.026616668999416674,0.04150067515582818,5.351434307358356,194,166
ENSG00000166004,KIAA1731,-0.12958260875833313,-2.226035753633166,0.02662551859225648,0.0415113588315464,11.456980214609734,194,166
ENSG00000188352,FOCAD,-0.06441498309353107,-2.225466552234811,0.02666402201584865,0.04156827018089653,13.031767260391211,194,166
ENSG00000159377,PSMB4,0.11038920756522175,2.2248534177607118,0.026705551291165516,0.04162988983434931,14.984051318101026,194,166
ENSG00000177191,B3GNT8,0.33197033888709,2.224312201405822,0.02674225595313695,0.041683979970157437,8.75850515362419,194,166
ENSG00000101365,IDH3B,0.11181107547405111,2.224174828241839,0.026751579399050592,0.04169538524650644,14.975510457531232,194,166
ENSG00000258245,RP11-114H23.3,0.2582638222921477,2.2240384462066594,0.026760838365687684,0.04170668832138561,5.807788157636788,194,166
ENSG00000149716,ORAOV1,0.06995326312498469,2.2237916673582685,0.02677759922751018,0.04172968050595344,11.492296971102048,194,166
ENSG00000123268,ATF1,-0.15120345756923903,-2.223568629303614,0.026792755479489973,0.04175016883767855,11.78802026784731,194,166
ENSG00000146858,ZC3HAV1L,-0.3832318511336123,-2.2228659046271946,0.026840556840656442,0.04182151995993713,7.072778126200872,194,166
ENSG00000241741,RPL7AP30,0.2175794904883952,2.222667077856152,0.02685409502478256,0.04183947733618281,8.552793218402654,194,166
ENSG00000251634,RP11-1280N14.3,-0.3457595460324441,-2.2221272025802814,0.026890885187776457,0.041893656577493256,6.771140894746635,194,166
ENSG00000272754,AL133245.2,0.2709696728557225,2.221309283309831,0.02694670609358803,0.041977473712957486,4.397991244437956,194,166
ENSG00000140262,TCF12,-0.16639881343008098,-2.221135418736203,0.026958584845111135,0.04199283049743306,13.188670263371531,194,166
ENSG00000105131,EPHX3,0.23701173348648585,2.2208970270320125,0.026974879589299575,0.04201506316483544,5.680091371433693,194,166
ENSG00000225972,MTND1P23,0.4716552710331028,2.2203917976308185,0.02700944166468369,0.04206574287894714,11.878510077437992,194,166
ENSG00000151882,CCL28,0.2087951071312887,2.218994160374729,0.027105252220987728,0.042211799041093075,6.891700009159619,194,166
ENSG00000183837,PNMA3,0.261976948671899,2.2189304818631754,0.027109624505168278,0.04221544449920584,8.820983258849628,194,166
ENSG00000094916,CBX5,-0.05826475421624536,-2.217932767741786,0.027178209257343645,0.04231907437261039,14.070287174191902,194,166
ENSG00000102837,OLFM4,-0.3045881077692411,-2.217817930192564,0.027186113048697957,0.042327241666212864,6.540938554511366,194,166
ENSG00000174327,SLC16A13,0.15346492282856208,2.217797373143683,0.02718752811513446,0.042327241666212864,7.3886997632769145,194,166
ENSG00000097021,ACOT7,-0.19245577747178327,-2.2176882966010627,0.02719503758346989,0.04233576118226742,10.519903039953341,194,166
ENSG00000181097,RP11-429J17.2,0.2024852022105188,2.2174696115681876,0.027210098556967634,0.04235584002620547,6.478159627436537,194,166
ENSG00000253704,RP11-267M23.4,0.13508427744447057,2.217441836749561,0.027212011943114827,0.04235584002620547,7.114997921973665,194,166
ENSG00000165886,UBTD1,-0.27192342203537573,-2.2166953989679663,0.02726347716365499,0.04243276804508046,10.974077906971068,194,166
ENSG00000225873,LINC00694,0.2954731345327625,2.2166394871516513,0.027267335551810882,0.04243407910724448,6.01913920159501,194,166
ENSG00000125430,HS3ST3B1,-0.14108166567650204,-2.2166240132624324,0.027268403464613962,0.04243407910724448,9.65589966842788,194,166
ENSG00000205138,SDHAF1,0.20715505437161316,2.2164589307166147,0.027279798703949663,0.042448633235999844,10.577807371117805,194,166
ENSG00000204524,ZNF805,-0.207460941547885,-2.216418257009446,0.027282606942694552,0.042449824414206014,8.199648917066535,194,166
ENSG00000258976,CTD-2207P18.2,0.23823356308899457,2.216219615401607,0.027296325373789208,0.042467989637846336,4.6098856737882805,194,166
ENSG00000253570,RNF5P1,-0.2569441414706465,-2.2157583798467626,0.02732820191491111,0.042514400658314695,8.07172828654739,194,166
ENSG00000146066,HIGD2A,0.17241366430131588,2.215648261733184,0.027335817077036403,0.04252306420225267,14.092471642715026,194,166
ENSG00000155380,SLC16A1,-0.11317383759080056,-2.2155253829563644,0.027344316866699726,0.042533102455605314,15.255726490119297,194,166
ENSG00000102048,ASB9,0.20464652149465695,2.214950347483929,0.027384123746278254,0.04259183261517913,8.334147474545675,194,166
ENSG00000189014,FAM35DP,0.22784706767429277,2.2148702613351805,0.02738967169770345,0.042597273428377144,7.07956494290098,194,166
ENSG00000267473,AC005789.11,-0.2832327763553273,-2.214644744236887,0.02740529958015245,0.04261838887788282,5.9109993951457565,194,166
ENSG00000093100,XXbac-B461K10.4,-0.30691582347220686,-2.2144570530496366,0.0274183120922318,0.04263543427032842,4.866275382728312,194,166
ENSG00000172716,SLFN11,-0.13993557202592435,-2.213955527012355,0.027453108839875225,0.042686349031159525,13.109494069141382,194,166
ENSG00000144659,SLC25A38,-0.09218049305827403,-2.2136691543893163,0.027472995022797937,0.042714073737001645,12.615901549022551,194,166
ENSG00000196586,MYO6,-0.12095390656925427,-2.213337166051801,0.027496064451995372,0.042746743126873335,12.24885702432302,194,166
ENSG00000141101,NOB1,-0.09406621254221495,-2.2127423137956352,0.027537441916400052,0.0428078680778508,11.414557900260174,194,166
ENSG00000251322,SHANK3,-0.14487563506559725,-2.21240329732766,0.027561047759291177,0.042841359375108835,13.363760227142688,194,166
ENSG00000006114,SYNRG,-0.11933362895321913,-2.2116437730329186,0.027613997344639006,0.04291750336892232,12.253915115231623,194,166
ENSG00000264235,RP13-270P17.1,0.5951698407042132,2.211641387601631,0.02761416378162073,0.04291750336892232,8.501485270735536,194,166
ENSG00000160305,DIP2A,0.10319897172761908,2.211101643638501,0.02765184529372147,0.04297285350350178,13.081723893911539,194,166
ENSG00000249637,CTC-329D1.2,0.19565014681369833,2.211050116656059,0.027655444909281596,0.04297523372913937,6.0601472623346,194,166
ENSG00000233503,HNRNPLP1,0.25923275502193005,2.210758092616371,0.027675853039608976,0.043003731270832526,4.505083983246409,194,166
ENSG00000124313,IQSEC2,-0.09515437622702806,-2.2100430792329346,0.027725876890374715,0.043078239077299206,11.010603044819144,194,166
ENSG00000092200,RPGRIP1,0.19686158235648218,2.209849674598647,0.02773942133388759,0.04309606120959315,6.991833433083161,194,166
ENSG00000153317,ASAP1,-0.17449348579605112,-2.209428201246613,0.027768957651840356,0.04313872385160309,13.606284624842342,194,166
ENSG00000137720,C11orf1,0.09095011619855821,2.2093840796338418,0.027772051212455882,0.04314030469771608,11.633056575270034,194,166
ENSG00000124249,KCNK15,-0.32159418426970005,-2.2087935079193426,0.027813487533271668,0.04320144139538967,4.877604336926771,194,166
ENSG00000233927,RPS28,0.2811586566331547,2.2084542852757916,0.027837312627710345,0.043232096885740236,13.793096779970405,194,166
ENSG00000243538,CTB-55B8.1,0.2871953683347781,2.2084532615592236,0.02783738455454935,0.043232096885740236,4.752670679063379,194,166
ENSG00000181404,XXyac-YRM2039.2,0.2476455081743876,2.2083417463158725,0.027845220634874705,0.04324103497334712,10.289314687820232,194,166
ENSG00000105146,AURKC,0.1654567762300766,2.2081111151542405,0.027861432947556324,0.04326297826221086,8.671792505040042,194,166
ENSG00000215991,MIR208B,0.3070757626087886,2.2078861984109444,0.027877251432932175,0.043284306786294344,6.38547906019921,194,166
ENSG00000185641,CTD-2287O16.1,0.2105037797552166,2.2078126670064373,0.027882424612464003,0.0432891046598143,10.865923343146573,194,166
ENSG00000247077,PGAM5,-0.0710403976479131,-2.2076267353886534,0.027895509229583122,0.04330618387120625,12.01538744270745,194,166
ENSG00000251443,RP11-113I22.1,0.37599897186539355,2.20740943917496,0.027910807812086377,0.04332669732897341,5.216601119782003,194,166
ENSG00000184601,C14orf180,0.2433931095947286,2.2073761536011363,0.0279131519001779,0.04332709961440073,13.822545749434227,194,166
ENSG00000100558,PLEK2,0.2746600976262641,2.2069945661469608,0.027940036819345905,0.04336559154102825,5.341186714207166,194,166
ENSG00000250959,GLUD1P3,-0.1373804349010572,-2.20678525007164,0.02795479379748699,0.043385255407436686,8.922934946354749,194,166
ENSG00000228695,CES1P1,0.3303187118558294,2.205781563593654,0.028025648403871707,0.04349197218137988,6.295240536092725,194,166
ENSG00000080298,RFX3,-0.1823078892114247,-2.205710789637375,0.02803065050776028,0.043496486574205975,10.476487406669285,194,166
ENSG00000166224,SGPL1,-0.09348369009503217,-2.2051094308742663,0.028073184037681408,0.04355923523385779,12.047795585832334,194,166
ENSG00000200090,Y_RNA,-0.4143451414543182,-2.204888761722557,0.02808880575888645,0.04358022043268773,6.12686242095398,194,166
ENSG00000174796,THAP6,0.11399982488375209,2.2046837195870514,0.02810332794697425,0.04359949668279745,11.880325512717986,194,166
ENSG00000103599,IQCH,0.16593584075784157,2.204648794349521,0.028105802187891826,0.04360008026773515,7.553795342577437,194,166
ENSG00000273343,XXbac-B444P24.13,0.24496057891408327,2.204058054121438,0.028147681115321354,0.04366178706109525,6.02699079686843,194,166
ENSG00000250536,ABHD17AP3,0.3272268320154218,2.203849555696405,0.028162474933740106,0.04368147421988753,5.05572986635748,194,166
ENSG00000152409,JMY,-0.1546472663484131,-2.2037698004804116,0.028168135672326202,0.043686993611956916,12.660100267359907,194,166
ENSG00000240761,AC098831.4,-0.22999932538997475,-2.203661984246411,0.02817578964630555,0.043695603331334,4.839168129579874,194,166
ENSG00000272086,CTD-2186M15.3,0.1647790338497222,2.2035519810004436,0.028183600733064695,0.04370445540137433,8.101516138632922,194,166
ENSG00000180712,RP11-290F5.2,-0.19036623423296656,-2.203406917540696,0.028193904232716303,0.043717170859578984,6.591191751364521,194,166
ENSG00000091482,SMPX,-0.0977766508580543,-2.2030320123584715,0.028220547921540995,0.04375521945516254,16.54936733723538,194,166
ENSG00000232629,HLA-DQB2,0.5039793581995292,2.2022684963657606,0.02827487670090485,0.04383618417796954,7.066047968104544,194,166
ENSG00000122547,EEPD1,0.1009290142362778,2.201971942415328,0.028296002694781008,0.04386566445358031,10.931486507328204,194,166
ENSG00000272172,RP13-582O9.7,0.30489704108871213,2.2018439498751383,0.028305124881677884,0.043876532908111894,5.0950605786939205,194,166
ENSG00000227591,RP1-28O10.1,0.2762756998732775,2.2017625561630303,0.02831092723576501,0.043882253963335026,7.418332440788916,194,166
ENSG00000268688,AC007382.1,-0.19242369461677308,-2.201483917143144,0.028330798506473204,0.04390658937834773,6.985998122262368,194,166
ENSG00000066926,FECH,0.09149474704457831,2.201483152729275,0.028330853037595145,0.04390658937834773,13.22624716870102,194,166
ENSG00000167470,MIDN,-0.15956704504671965,-2.2013940390160847,0.028337210780059942,0.043913167577958656,12.91924369032661,194,166
ENSG00000261549,RP11-320A16.1,-0.30672085493152773,-2.199969422787366,0.02843901653882517,0.04406764616309938,5.789958074084146,194,166
ENSG00000112245,PTP4A1,-0.12589446667091095,-2.1996605767813406,0.028461128938327737,0.044098622164284874,13.777559318121947,194,166
ENSG00000102531,FNDC3A,-0.1892334127667621,-2.199371997090069,0.028481803772180753,0.044127366300580645,13.467168823298058,194,166
ENSG00000262026,RP11-2C24.6,0.46585064721896113,2.1993046529723075,0.0284866304036588,0.04412988203078661,5.226294301236492,194,166
ENSG00000184009,ACTG1,0.1390617901100877,2.1992900839431644,0.028487674676050356,0.04412988203078661,16.203683567972423,194,166
ENSG00000113460,BRIX1,-0.07149057268085486,-2.1987371857804825,0.028527329544439307,0.04418686968075724,11.759847471428227,194,166
ENSG00000204843,DCTN1,0.09251028892751575,2.198717877988775,0.028528715196897158,0.04418686968075724,14.68339204015854,194,166
ENSG00000223658,AC011242.6,0.16157247063593683,2.1983551610301095,0.028554756941091962,0.04422390848061052,7.9479368075487375,194,166
ENSG00000254224,KB-1043D8.6,-0.2864165202458337,-2.1982020183652127,0.02856575819257974,0.044235423964042765,8.283251234977314,194,166
ENSG00000177700,POLR2L,0.30083963492820837,2.1981923950400706,0.02856644962212858,0.044235423964042765,13.406999270721194,194,166
ENSG00000234004,RP11-543B16.1,0.38292593506953415,2.198147817658975,0.02856965266630409,0.0442370875537192,4.949957005522053,194,166
ENSG00000230592,RPSAP8,0.27459503602845464,2.1980718998706736,0.028575108345700904,0.04424223860318957,6.9504853506336115,194,166
ENSG00000099250,NRP1,0.10776316431865486,2.1975895106091587,0.028609795337238588,0.04429264373859458,15.333391430844861,194,166
ENSG00000213347,MXD3,0.240255741904708,2.197298993425492,0.028630703015850627,0.04432171032273479,8.90357186967268,194,166
ENSG00000114956,DGUOK,0.13251267486342494,2.197100684330039,0.028644982332745927,0.04434051231707956,12.292006527085134,194,166
ENSG00000253284,RP11-282K24.3,-0.22305615617553162,-2.1969532992195018,0.02865559883903269,0.04435364214761942,5.963093257252374,194,166
ENSG00000133243,BTBD2,0.23826664942860473,2.196658194656291,0.02867686616236772,0.04438325431743231,11.952894310504934,194,166
ENSG00000225345,SNX18P3,-0.32056364555360456,-2.1957065328823036,0.028745542648198813,0.04448623188652216,5.416262459215341,194,166
ENSG00000164970,FAM219A,0.07862815330097524,2.1956475119411785,0.02874980656215051,0.04448751684453597,12.930559728683388,194,166
ENSG00000238390,SNORA81,-0.320962633108832,-2.195635775680288,0.028750654502772633,0.04448751684453597,4.985969782425097,194,166
ENSG00000259790,ANP32BP1,0.1831512144704212,2.1954424930338785,0.02876462221511842,0.04450581596697013,6.446251565864535,194,166
ENSG00000136104,RNASEH2B,0.08126410273551223,2.195243403529093,0.028779015698118218,0.04452477108566071,12.550783023712683,194,166
ENSG00000135148,TRAFD1,0.09905187927386151,2.1943424853824216,0.028844226838686097,0.04462050255058036,12.870220585139247,194,166
ENSG00000105202,FBL,0.15989788870046603,2.1943292333829043,0.028845187010466122,0.04462050255058036,13.068924734182282,194,166
ENSG00000197991,PCDH20,-0.3463993266512163,-2.194264577012017,0.028849872075116405,0.044624428105172614,8.979941311059552,194,166
ENSG00000089775,ZBTB25,0.08439343338834497,2.193975389980372,0.02887083490586241,0.044653529337505715,12.52865605090246,194,166
ENSG00000149089,APIP,-0.10188217913241394,-2.1933286195812225,0.028917766200438216,0.04472278778085186,12.394058888810966,194,166
ENSG00000197620,CXorf40A,-0.09903494201716025,-2.1932382493166434,0.02892432894331107,0.04472960855565913,11.685824240300821,194,166
ENSG00000267010,RP11-108P20.1,-0.10152166104965821,-2.193034255260679,0.028939147847441053,0.044749194986060906,9.142639511245395,194,166
ENSG00000187391,MAGI2,0.09183491124704712,2.192547387991063,0.028974542262933473,0.044797415050405034,10.600158968829417,194,166
ENSG00000233672,RNASEH2B-AS1,0.3006252886731996,2.192517833905224,0.028976691998376596,0.044797415050405034,4.59626768974063,194,166
ENSG00000177600,RPLP2,0.234401074346392,2.1925163674923103,0.028976798667414684,0.044797415050405034,15.005327423902157,194,166
ENSG00000267174,CTC-510F12.4,0.3556841728533763,2.1922694119929034,0.028994767416887668,0.044821859829676604,5.119001012573411,194,166
ENSG00000248180,GAPDHP60,0.22480482608593566,2.191877591973136,0.029023296427676308,0.04486262444685669,6.2579282647171075,194,166
ENSG00000270876,CTC-523E23.8,0.26798491047491185,2.1909478820613844,0.029091087116916218,0.04496406704177285,6.077035986428582,194,166
ENSG00000163909,HEYL,-0.128756244011256,-2.1906627409169523,0.029111905858064734,0.04499289867889657,13.41443631554891,194,166
ENSG00000166268,MYRFL,0.2626082428574111,2.1906079754567345,0.02911590587047563,0.04499573435668581,5.991405830412681,194,166
ENSG00000115648,MLPH,-0.18455197259532538,-2.1905240190129787,0.02912203888421541,0.04500186570886975,12.608521809788725,194,166
ENSG00000168394,TAP1,0.10059805072090634,2.19031106798623,0.02913759995262093,0.0450225641025664,12.793688366224547,194,166
ENSG00000014164,ZC3H3,0.2036683760816837,2.1902390395533113,0.02914286494541138,0.04502735140747909,9.936884438019868,194,166
ENSG00000178665,ZNF713,0.13209583065646097,2.190103518077512,0.02915277325640218,0.04503931165276141,8.85118779682165,194,166
ENSG00000137513,NARS2,-0.09473327060736658,-2.1894924216325053,0.0291974881987658,0.04510504031062683,11.967102957457127,194,166
ENSG00000232063,RP11-307E17.8,0.3454971292557394,2.1894599154210477,0.029199868391397658,0.04510536423412136,5.248728846136816,194,166
ENSG00000237757,EEF1A1P30,0.2360502424811229,2.1891550344160193,0.029222200764219074,0.04513650617520712,4.930889654230923,194,166
ENSG00000021645,NRXN3,0.20883492233287868,2.188926794506407,0.02923892887526387,0.04515898780801624,8.574542092522453,194,166
ENSG00000257877,RP3-462E2.3,-0.32934883346410815,-2.188841816825828,0.029245159154781004,0.04516525359657431,6.3532560753204175,194,166
ENSG00000204923,FBXO48,0.10617303114006277,2.1887274354498287,0.02925354702599136,0.045174850319322765,9.37721653623031,194,166
ENSG00000178568,ERBB4,-0.182367349837179,-2.188477148399398,0.029271908449546895,0.04519666399878028,11.29076360907553,194,166
ENSG00000189159,HN1,-0.1772566801219321,-2.1884755934077265,0.029272022557123516,0.04519666399878028,11.1257921529006,194,166
ENSG00000168397,ATG4B,0.13524155513209135,2.188269132145393,0.029287176401695723,0.045216702288531856,12.695300562134205,194,166
ENSG00000230373,GOLGA6L5P,-0.23672956846991752,-2.1874402764736596,0.02934808099700828,0.04530736729803351,9.36536206044598,194,166
ENSG00000118503,TNFAIP3,0.19891425203078958,2.187137312213699,0.029370370203790283,0.045338409092628575,11.142903737097244,194,166
ENSG00000166960,CCDC178,0.285936725340836,2.18708089394518,0.02937452253408372,0.04534145084905249,6.178433233534473,194,166
ENSG00000100288,CHKB,0.1575629804103198,2.1870319921249908,0.029378122071285297,0.045343638945586726,8.366449366655576,194,166
ENSG00000180596,HIST1H2BC,-0.16071439449899663,-2.1862909802239936,0.02943271270160454,0.04542452303394311,7.925256973772532,194,166
ENSG00000242951,RP11-507E23.1,0.22823009124780438,2.1862184070091484,0.029438063906189436,0.045429407844536064,8.63390807285429,194,166
ENSG00000131067,GGT7,-0.09094984396479976,-2.1860590867640557,0.029449814372847258,0.04544416666534038,12.570242086143727,194,166
ENSG00000234665,RP11-262H14.3,0.5189633624523274,2.1860190486585753,0.02945276797046883,0.045445349806527535,7.894035980448121,194,166
ENSG00000245614,DDX11-AS1,0.20425338674959978,2.1854470568260242,0.029494991562773833,0.04550712151354985,5.997984424740624,194,166
ENSG00000135537,LACE1,0.08239353079727332,2.18529226652161,0.029506426939147713,0.04552138516870294,11.012067489035925,194,166
ENSG00000170469,SPATA24,-0.1374842329639183,-2.1851689931515765,0.029515536691521526,0.04553205908889532,10.673659232203295,194,166
ENSG00000132623,ANKEF1,-0.1735209047074298,-2.184970972087085,0.029530175292871805,0.04555125985459983,8.234995343072155,194,166
ENSG00000163820,FYCO1,0.13285852429379055,2.1849032553469603,0.029535182655263836,0.04555560237208029,15.185762757956208,194,166
ENSG00000269906,RP11-248J18.2,0.14877938530566992,2.184293536892195,0.02958030175572052,0.045621808726853806,7.130163673717277,194,166
ENSG00000183784,C9orf66,0.25236386789338044,2.183879889581289,0.029610945491626062,0.04566568150363497,4.824070820405889,194,166
ENSG00000168496,FEN1,-0.10703898531856004,-2.1836888542936204,0.029625106980465738,0.045684130911328176,11.081708314931744,194,166
ENSG00000184254,ALDH1A3,-0.24710078063847585,-2.1834794259141583,0.029640638673403566,0.04570469038153888,10.035150502662182,194,166
ENSG00000156006,NAT2,0.25770648053176337,2.1833825700746425,0.029647824104102643,0.04571237815012295,4.963744762861672,194,166
ENSG00000261783,RP11-252K23.2,0.29214985368294033,2.1832491930078493,0.02965772139183079,0.045724245733632735,5.248489193854754,194,166
ENSG00000149657,LSM14B,-0.06868127103287142,-2.181833017738308,0.029762985220781288,0.045883130257645094,12.69366772736527,194,166
ENSG00000078246,TULP3,0.10169184190981624,2.181790693430231,0.029766136130300058,0.045884036626907564,11.019026372380399,194,166
ENSG00000170445,HARS,-0.052471276303080946,-2.1817540854199877,0.029768861711988184,0.045884036626907564,13.373609959238998,194,166
ENSG00000257074,RPL29P33,0.2475635059497217,2.1817361505868806,0.029770197095452318,0.045884036626907564,5.73228364978013,194,166
ENSG00000255468,RP11-867G23.8,0.142429959811945,2.1817035790747092,0.029772622422215275,0.04588437159270659,7.159182961583868,194,166
ENSG00000188779,SKOR1,-0.20826231356895297,-2.181549182293275,0.029784121373946225,0.04589868937871535,5.9729286244608275,194,166
ENSG00000244229,RPL26P35,0.32960518973595043,2.1814608457666114,0.029790702104938862,0.04590542640091461,4.944404622215228,194,166
ENSG00000165914,TTC7B,-0.052638838869837806,-2.180845362448982,0.029836588094227012,0.04597272463751253,12.58620703827318,194,166
ENSG00000261405,RP11-23E10.4,-0.3729928208926677,-2.1807900896750323,0.02984071181707604,0.045975669652332234,6.909969172187813,194,166
ENSG00000124257,NEURL2,-0.22043862219801616,-2.1807185193707146,0.029846052176964327,0.04598048856768446,9.300952928107412,194,166
ENSG00000234362,AC104654.2,-0.29122000196425596,-2.180526523144865,0.029860382430919322,0.045999155470491805,5.578664686860246,194,166
ENSG00000112033,PPARD,0.10574798614303353,2.1803876062370464,0.02987075464299301,0.04601172279564433,11.723143022890344,194,166
ENSG00000213178,RP11-641D5.1,0.2139030165337673,2.180261436298048,0.029880177799424396,0.04602282647864203,8.907440474414075,194,166
ENSG00000184990,SIVA1,0.21553229438646757,2.179975209196135,0.029901564535622427,0.04605235400687539,12.257242045106318,194,166
ENSG00000223318,RNA5SP111,0.29700727220031486,2.1795639031227068,0.029932320242089562,0.046096305539563,5.537081592077822,194,166
ENSG00000197956,S100A6,0.19412920776669249,2.1793931346968383,0.02994509759337544,0.04611256562341126,15.04084976393049,194,166
ENSG00000255222,SETP17,0.22265186345572982,2.178789867454062,0.02999027336542571,0.04617871004793358,4.958763594581022,194,166
ENSG00000235449,RP11-480I12.2,0.20746329104451944,2.178622851524602,0.03000279077460905,0.0461945613904683,8.568248752358425,194,166
ENSG00000171130,ATP6V0E2,0.197511520915282,2.1784922911896447,0.03001257907193656,0.04620620874899345,13.626084900096807,194,166
ENSG00000183604,RP11-347C12.2,-0.3619438685145476,-2.177500751396664,0.03008700623466229,0.046317362512965185,7.061934308493499,194,166
ENSG00000073331,ALPK1,-0.11379977643107235,-2.1773737306309466,0.03009655219316672,0.04632862600934797,10.928537364143715,194,166
ENSG00000230798,RP4-792G4.2,0.28243203682685003,2.1772268097050045,0.030107596963178013,0.04634219483681226,5.239077341480601,194,166
ENSG00000150637,CD226,0.23615647436606985,2.1771367262951147,0.030114370706678165,0.046349188094762184,6.767827440910073,194,166
ENSG00000129646,QRICH2,0.15581967362220936,2.1767890683659683,0.030140524874818077,0.046386006622498296,9.137855357435624,194,166
ENSG00000227311,RP1-228H13.1,0.2459213043587205,2.176711408442797,0.03014636987761692,0.04639156638231318,6.678033073046492,194,166
ENSG00000270048,RP11-214K3.22,-0.23829072752021396,-2.17621099124738,0.03018405678097541,0.046446122470599774,4.595169655501207,194,166
ENSG00000135213,POM121C,-0.05332853819925347,-2.1753603685804257,0.030248211283723507,0.04654139483837244,11.932515954311976,194,166
ENSG00000133136,GNG5P2,0.2099746592881573,2.1752460971163026,0.030256838667866225,0.04655122265173081,6.7650066906438315,194,166
ENSG00000062485,CS,-0.08396479617545755,-2.1751805566984435,0.030261787863502747,0.046555390405052605,16.725672627397728,194,166
ENSG00000180139,ACTA2-AS1,0.5480811038555916,2.174316179025448,0.030327125548013513,0.046652453624492475,5.931070154701358,194,166
ENSG00000256576,RP13-977J11.2,0.27878484840336665,2.174215126696303,0.03033477196042943,0.046657315970399606,6.079610491072048,194,166
ENSG00000214796,RP11-480I12.5,0.21903060802650223,2.174215063129715,0.030334776770899817,0.046657315970399606,5.928058263803635,194,166
ENSG00000135744,AGT,0.13408497651400328,2.173672964862342,0.03037582458559609,0.04671699309600891,14.088909469423255,194,166
ENSG00000189046,ALKBH2,0.1256623387090649,2.173520198752534,0.030387400723573436,0.046731338299162255,10.56512422759643,194,166
ENSG00000176049,JAKMIP2,-0.22391732262505157,-2.173424382822969,0.030394663296855695,0.0467366116519015,6.010090622980434,194,166
ENSG00000175701,LINC00116,0.30411081436964327,2.1734156172864383,0.03039532777419031,0.0467366116519015,12.136875479167033,194,166
ENSG00000111731,C2CD5,-0.12165099543353694,-2.1732622278343032,0.030406957592186167,0.04675103475312376,13.208819029126754,194,166
ENSG00000105649,RAB3A,0.20434673027916506,2.173148985276776,0.030415545979953724,0.04676077983349991,10.852361311093699,194,166
ENSG00000162878,PKDCC,-0.115645743046429,-2.1729762528417256,0.03042865014800901,0.04677746550715899,13.345875239994095,194,166
ENSG00000138640,FAM13A,0.12346810759402087,2.172740234729148,0.030446563291727274,0.04680154092502289,12.395671432425509,194,166
ENSG00000271380,RP11-307C12.12,0.24782176494889077,2.1721974171375216,0.03048779621564321,0.04686145659447349,7.2087761487227375,194,166
ENSG00000235664,AC005682.8,0.24527230210721784,2.171953725713344,0.030506322899646,0.04688646521540888,4.404258514324345,194,166
