gene,gene_symbol,logFC,t,P.Value,adj.P.Val,AveExpr,s2_prior_gene,limma_variant,df_prior
ENSG00000138035,PNPT1,-0.525725268982989,-6.19730646972865,4.41146937442618e-08,9.37490727387755e-07,4.74173099413869,0.0871893548991532,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138036,DYNC2LI1,0.305870333489498,2.90203613360548,0.0050556253566695,0.0152995513210813,3.9256821528431,0.0986835046921081,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138039,LHCGR,0.49123321263648,2.25902061670834,0.0272410148057838,0.0617474275185932,0.566053235046028,0.140055791361179,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138041,SMEK2,-0.0013875024545686,-0.0162490382462422,0.987085458945354,0.991293138630092,4.19184101739897,0.0944706921947234,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138050,THUMPD2,0.0710596444300314,0.521071672432327,0.604086589056702,0.706234308000232,3.83121148062198,0.100292045398283,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138061,CYP1B1,1.16834584692512,4.03793430584103,0.0001447130964339,0.0007906892625607,3.87934516658854,0.0994655213734606,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138069,RAB1A,-0.0895275846189719,-1.63408751939211,0.10707239032889,0.187646462334505,7.3899800004883,0.0704394981802813,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138071,ACTR2,0.0790590702745149,0.799217063142024,0.427073790079835,0.54749205667598,5.08087824378214,0.0835237911538389,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138073,PREB,0.271578255214152,2.91584816717448,0.0048621673839438,0.0148314938209513,6.22485389326484,0.0748243388135406,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138074,SLC5A6,-0.0174734645540101,-0.196568954806219,0.84477782761061,0.892778419976291,3.82201518825948,0.100451556951814,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138078,PREPL,-0.0598522292394128,-0.588699777665191,0.558101815134477,0.667577156171666,6.51625937583211,0.0733573361431041,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138080,EMILIN1,0.532237997682781,2.73498330417794,0.0080306564170012,0.0224944620425079,3.67293345946305,0.10310457094108,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138081,FBXO11,-0.212137476539551,-3.00808173708712,0.0037360935840778,0.0119163534173325,5.26078906372498,0.0818029995428332,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138085,ATRAID,0.249904244792514,3.51826676014968,0.0007980846937442,0.0032649097992365,7.08279645066542,0.0712283595374855,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138092,CENPO,0.0237189694093754,0.247609596267604,0.805216539085183,0.862911686762384,1.26575981957431,0.140599860449163,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138095,LRPPRC,-0.233498261885977,-3.09006487052163,0.002943828663318,0.0097666998808751,6.95501653876241,0.0716298363860994,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138100,TRIM54,0.0953494139261285,1.1722568597871,0.24537011358877,0.359521875251438,7.83242420743546,0.0697180045013674,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138101,DTNB,0.156344017111418,1.28038127339285,0.204958806901149,0.313314559554182,3.4807802490946,0.10668839222766,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138107,ACTR1A,-0.182039165686069,-3.59148253355861,0.0006323350350962,0.002694371960124,6.85296060685623,0.0719825924006363,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138111,TMEM180,0.25157873407602,2.01843943005884,0.0476730481626087,0.0973817345928358,1.81854999183782,0.136609354799918,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138119,MYOF,0.19437909850287,0.978936311460508,0.331238939748406,0.451834673933045,5.34252785484297,0.0810689208147695,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138131,LOXL4,-0.276921096394092,-1.07505047681023,0.286324306897953,0.404341963527821,1.53978424208385,0.139227288880653,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138134,STAMBPL1,0.299819242576378,2.16710281298091,0.0338949535038846,0.0739017246760982,1.71166766395591,0.13776420152156,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138135,CH25H,0.918790353016146,2.77612817402987,0.0071769294299675,0.0205354150705107,1.19193080516863,0.140788477304266,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138138,ATAD1,-0.310934074959363,-3.40358517054431,0.0011429644015555,0.0044314900085086,6.3142215073357,0.0743458331662668,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138162,TACC2,-0.0220522188614595,-0.306934501301045,0.759873829943199,0.829373100231916,7.57349151645422,0.0700824829734884,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138166,DUSP5,1.16003801481347,4.59611312476436,2.03548549603564e-05,0.0001503117196432,3.43873522880631,0.107493282511713,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138172,CALHM2,-0.0206891634915116,-0.173699906055347,0.862640829570407,0.905429611364028,4.03782320286957,0.0968493694062663,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138175,ARL3,-0.336810254031647,-5.95986887623123,1.13318361153822e-07,1.99262062028912e-06,3.88577820220762,0.0993561402228803,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138182,KIF20B,0.119377081916223,1.86003580257735,0.067403456347869,0.129001548618257,0.780073482564004,0.14069547288021,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138185,ENTPD1,0.442642434675926,3.24685455550714,0.0018465201885203,0.0065934252494264,2.46559815689101,0.126576562003712,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138190,EXOC6,-0.167881471193047,-0.900043624942588,0.371417652558127,0.490758700250185,4.12890214852813,0.0954232951500706,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138193,PLCE1,1.24741488240092,7.03449280695544,1.50362852979793e-09,6.07832123392485e-08,3.4882045724348,0.106546961081893,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138207,RBP4,-1.24203798527969,-3.6300262361458,0.0005588032947573,0.0024302064684663,1.5570844400601,0.139102143910004,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138231,DBR1,0.0780569194000634,1.27066911694928,0.208372920390401,0.317286344180349,3.1255396275231,0.113649772549846,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138246,DNAJC13,0.0071583518194076,0.075139858361406,0.940334084623817,0.95945358672735,4.33688589178128,0.0923736113908719,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138279,ANXA7,0.20768087347581,4.921214081036,6.1734371134306e-06,5.57084049239145e-05,7.58845330500977,0.0700570321682123,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138286,FAM149B1,0.317626145122591,3.81559658644033,0.0003050915636495,0.0014752937893537,3.77864743725398,0.101210487872374,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138293,NCOA4,-0.105626035617787,-1.55714884170816,0.124288345148277,0.211540250306746,7.04940661896982,0.0713290146837629,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138297,TIMM23,-0.369506873462643,-6.2054933029891,4.26965711710707e-08,9.12665243276253e-07,6.86062764642378,0.071955084904045,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138303,ASCC1,-0.23324735973324,-3.55284065946845,0.0007152402529546,0.0029775629759141,5.6038510247064,0.0789106915703857,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138308,PLA2G12B,-0.519731825587872,-5.68891159141643,3.28815632947355e-07,4.78376528411458e-06,0.307004789506058,0.138948250101332,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138311,ZNF365,0.437979711295345,4.59252721331346,2.06205319329168e-05,0.000151915216762,0.424428877379,0.139484181191407,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138316,ADAMTS14,0.250309439039758,2.61114574459875,0.0111916782845903,0.0296433354950888,0.43740369476293,0.139540365628702,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138326,RPS24,-0.321648854455479,-2.99508826615435,0.0038785288133993,0.0122659593391425,9.5070272120529,0.0709836872804411,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138346,DNA2,-0.544904096689383,-5.46955451552249,7.70919467245993e-07,9.70180673599064e-06,1.75082875183196,0.137362013780146,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138347,MYPN,0.634843088004299,4.69420877798001,1.42519754692957e-05,0.000111881326597,6.29204885988246,0.0744621457673241,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138356,AOX1,-0.9705772503089,-3.54987317219812,0.0007220170420733,0.0030023521335787,2.14562003454335,0.132085190008274,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138363,ATIC,0.125088632824339,1.49268228627285,0.140355779601535,0.233393680257257,5.96670381741562,0.0763559545068732,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138375,SMARCAL1,0.339459967578684,3.7020961806903,0.0004426173694809,0.0020065687079096,2.7563407594175,0.121011779259393,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138376,BARD1,-0.237137421767631,-0.954554663426431,0.343337519368538,0.464663114094339,1.95645140261784,0.134868926164959,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138378,STAT4,0.929798597217845,3.26024255727,0.0017733058390538,0.0063756368450394,2.75844013549986,0.120970436082505,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138379,MSTN,0.350109995750441,2.70341533111389,0.0087476735277507,0.0241691711214398,0.428179529140754,0.139500492512872,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138380,CARF,-0.242789418096385,-1.92291775543641,0.0588709811987187,0.115603753672077,2.41992574830976,0.127411277399175,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138381,ASNSD1,-0.545502271516839,-6.23600921110584,3.77976712747715e-08,8.22390245908882e-07,4.92359337875673,0.0851524450746756,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138382,METTL5,-0.414824980810729,-4.92561940280876,6.07307028995717e-06,5.49611606992819e-05,6.93507419557074,0.0716965021412719,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138385,SSB,0.043869688897037,0.422231391016586,0.674248714849601,0.762939076710983,5.6332936201025,0.0786848244144428,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138386,NAB1,-0.166026924673794,-1.21878457560068,0.227328340106328,0.339035050829056,4.03728679738479,0.0968579383684951,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138398,PPIG,-0.317786753858386,-2.87877244238281,0.0053976332300398,0.0161560306106794,4.25110668494564,0.0935975380867655,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138399,FASTKD1,-0.197474693639889,-1.83518282307508,0.071051821397204,0.134486691989714,6.587806229162,0.0730373410126515,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138400,MDH1B,0.235635684025654,2.0718240330237,0.0422520016658645,0.0884184676694453,1.34685500754933,0.140308031195848,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138411,HECW2,-0.616589277637495,-2.56159502797387,0.0127464209273019,0.0329371485454871,4.03280850011961,0.0969295566690044,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138413,IDH1,-0.677580654787364,-5.59257556410148,4.78635137956775e-07,6.50148535191131e-06,4.70876182057704,0.0875770941642919,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138430,OLA1,-0.586566620369689,-8.07738780843336,2.1187815078839798e-11,2.2868227998885803e-09,6.51202570282169,0.0733767558012048,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138433,CIR1,-0.140253160387567,-1.34765403932673,0.182445631433063,0.286632997612104,5.13371884790575,0.0830030399613313,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138434,SSFA2,-0.306947581213162,-2.86805189954925,0.0055623266386407,0.0165607523648075,6.34175199207629,0.0742036027436143,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138435,CHRNA1,0.08422960267966,0.738305495588891,0.462984740445687,0.582118424375359,0.674692339485744,0.140419725491707,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138439,FAM117B,0.379773080598605,3.90106436701328,0.0002296362605455,0.0011684464627386,1.03988913855713,0.14096396505048,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138442,WDR12,-0.343678962486404,-4.81326136310262,9.2083862524917e-06,7.75089292324599e-05,6.3828804340731,0.0739956009303229,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138443,ABI2,-0.0500144083456231,-0.594431026185478,0.554286174951432,0.66441462816272,5.18463450284431,0.0825134405189174,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138449,SLC40A1,0.113685949342819,0.640492476327318,0.524102780537723,0.637666144023852,5.48713196694495,0.0798400189493094,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138459,SLC35A5,0.275151398017041,2.666199412376,0.0096678874030028,0.0262547611551551,3.83727962207853,0.10018706964539,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138463,DIRC2,0.0043208228213386,0.0717282754220667,0.943038276519155,0.961111202834435,3.64995066578631,0.103524149237741,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138468,SENP7,-0.184793906613957,-1.66345040644652,0.101034213129105,0.178997300045175,3.68302756374553,0.102921139770176,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138472,GUCA1C,0.642835569433738,1.89771013776287,0.0621744891631359,0.120894840039431,3.68442331945899,0.102895817259414,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138495,COX17,-0.478024864934444,-5.18489026885238,2.29222012373266e-06,2.4238679011092e-05,8.30196380307922,0.0694550418225952,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138496,PARP9,0.0204762957286508,0.154478681272711,0.877710708402415,0.916050189162907,4.04301995303585,0.0967664567308638,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138587,MNS1,0.449691785854389,3.56198093555573,0.0006947446517966,0.0029110451942751,1.60492235368361,0.138730737034321,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138592,USP8,-0.297061289121358,-3.4982671907415,0.0008500846509838,0.0034465867326157,4.22375210320101,0.0939977116310642,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138593,SECISBP2L,-0.885336660011291,-6.90280697199525,2.5686533965872e-09,9.27169619756601e-08,4.41329938614254,0.0913218590906526,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138594,TMOD3,-0.0122282962508276,-0.129376879445517,0.897458731010937,0.929702310975437,4.31943543587187,0.0926188462283729,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138600,SPPL2A,-0.249505148258757,-2.64255333779283,0.0102975744450181,0.0277140223670736,5.8606824653118,0.0770520935319591,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138604,GLCE,0.288999039378304,3.74092974198195,0.0003899726357619,0.0018107855915076,2.72225357818203,0.121681344026678,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138606,SHF,0.0853298281481411,0.889620707352111,0.376948466535656,0.49668877205895,2.89070519684664,0.118346497185727,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138613,APH1B,0.0686049942977403,0.620670548834031,0.536985477147631,0.649337811375054,2.80317046740225,0.120086957882682,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138614,VWA9,0.112716861908064,2.04137020052726,0.0452752049995483,0.0933540129437327,4.00669984768421,0.0973498657855335,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138615,CILP,0.846899266808916,2.68680251955173,0.0091480798713957,0.0251096937309462,4.64750221917087,0.0883131286360812,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138617,PARP16,-0.0427022263309522,-0.548244596301081,0.585400959986075,0.690272396031426,2.61353989780705,0.123790886943379,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138621,PPCDC,0.0919432396050728,0.943683296402248,0.348824051627645,0.468510345489297,2.85395538721402,0.119078737875835,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138622,HCN4,-0.46514959862755,-2.22585782818826,0.0294954943794998,0.065963691115121,2.2132056647788,0.130995439216012,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138623,SEMA7A,0.0583698506812382,0.424306696888249,0.672742435476719,0.761785454612379,1.18372210651297,0.14080510079731,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138629,UBL7,0.34246731644059,5.84844629570148,1.75887662870926e-07,2.86307480943684e-06,6.49484491316961,0.0734561231308133,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138639,ARHGAP24,0.375496364467268,2.68918516342143,0.0090896426756224,0.0249660362320282,3.93050266811654,0.098602939868037,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138640,FAM13A,0.360919851469218,2.24809922543922,0.0279660835968506,0.0631297024116007,4.08537591060023,0.0960976899348142,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138641,HERC3,-0.277568101383994,-3.2327037344711,0.0019269892235522,0.0068307397611735,4.75559578516596,0.0870280249289599,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138642,HERC6,0.509327960343565,4.44930329983281,3.44864797821755e-05,0.0002350960709481,3.4722114436256,0.106851890696031,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138646,HERC5,0.531993010092827,4.626725326278,1.82185069985341e-05,0.0001367927066474,1.74739023914085,0.137398317710643,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138658,C4orf21,-0.321809197848468,-3.92494821084169,0.0002119845959078,0.0010951621071306,1.41664042636286,0.139981995363643,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138660,AP1AR,-0.575026361107868,-4.3335958828564,5.19679483068461e-05,0.0003319585269396,3.18142658533754,0.112536086434017,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138663,COPS4,-0.0059539147194681,-0.0746861445772609,0.940693681065702,0.959525072260221,6.25101278957168,0.0746815931132304,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138668,HNRNPD,-0.333562547806652,-5.26709069816332,1.67677667238088e-06,1.85691191380177e-05,7.88434131639507,0.0696640519396931,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138670,RASGEF1B,0.106768423388998,0.817521141774803,0.416615596483195,0.537101954630586,1.99890159147257,0.134281508368365,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138674,SEC31A,0.0383532611145047,0.514211034410119,0.608847347780857,0.7101391801189,7.4709755340469,0.0702716316593368,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138678,AGPAT9,0.615816484265432,3.57551422151534,0.0006654210826903,0.0028091283086215,5.22981979143103,0.0820887846240759,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138685,FGF2,0.402155410601833,3.57963320354483,0.0006567324256766,0.0027761928316759,1.57066652762283,0.139000500965767,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138686,BBS7,-0.238979662855321,-1.90381624291534,0.0613601944230173,0.119542499008417,2.97467234258813,0.116668107107475,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138688,KIAA1109,0.038234532544826,0.445693028885873,0.657299159611703,0.748908895437437,4.18567746753388,0.0945628170587718,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138696,BMPR1B,-0.162825857077769,-2.14328267218249,0.0358360237529208,0.0774097683551706,0.610274018228317,0.140212756249599,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138698,RAP1GDS1,0.213973419231176,2.33053233899843,0.0228905304927749,0.053542385299103,3.15541832953065,0.113053855906158,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138709,LARP1B,-0.337367304090021,-4.4342947735082,3.63806038771838e-05,0.0002454122632232,3.45141969169444,0.107249766671883,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138722,MMRN1,0.224948899336025,1.05939908951785,0.293336779682226,0.411671076277067,1.23922633196077,0.140675871458325,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138735,PDE5A,0.506117650501255,2.4490062757711,0.0170290076282669,0.0419292877209782,2.89551204229827,0.118250588233482,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138738,PRDM5,0.0584525783286153,0.538884388052883,0.591806523232729,0.695514719950067,2.81259651383638,0.119900201124134,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138744,NAAA,0.447287483255199,3.74090122648245,0.000390009000745,0.0018107855915076,4.6424249437565,0.0883750526734407,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138750,NUP54,-0.123269566457916,-1.53305336299915,0.130113090654252,0.219447490351639,4.99983262406396,0.0843480751887544,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138755,CXCL9,0.913563515717103,2.50235647685029,0.0148602164257482,0.0374712097926277,1.64197690234987,0.138417012381122,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138756,BMP2K,-0.231599094111119,-1.84390531839955,0.0697529413567259,0.13260624252719,3.14736971942902,0.113214275236816,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138757,G3BP2,-0.56862598983093,-5.35905194501105,1.17953835410635e-06,1.37393329816428e-05,6.46527375642876,0.0735948410463062,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138758,11-Sep,-0.156107445124487,-0.969083124685823,0.336093884877308,0.456925851182788,4.7196752777895,0.0874481008481456,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138759,FRAS1,0.165269571689789,1.83332621570916,0.0713308949536494,0.134950341804201,1.20029163128782,0.140770667176891,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138760,SCARB2,-0.634263162992127,-7.1251886372204,1.0392216221671e-09,4.62791580115469e-08,6.60917800525999,0.0729447298500182,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138764,CCNG2,0.742750507702073,4.6198155207206,1.86807560718479e-05,0.0001395483687467,3.44434074482681,0.107385596170991,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138767,CNOT6L,-0.0136051642463897,-0.136018637896696,0.892226691000542,0.925995301019462,2.70300223747514,0.122057956309907,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138768,USO1,-0.240548445693402,-2.87259637235666,0.0054919540849041,0.0163779384783245,6.66448414463265,0.0727113456788419,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138771,SHROOM3,0.532129388614577,5.31485226431123,1.39715887247412e-06,1.59187472157608e-05,2.81173679098249,0.119917242341497,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138772,ANXA3,-0.268796231156104,-1.9749289376827,0.0525240058462818,0.105394355535492,6.04828796380102,0.0758473246729219,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138777,PPA2,-0.0394797693620725,-0.471122605314908,0.63912966484588,0.734273554442516,7.65416932675057,0.0699516809270063,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138778,CENPE,-0.317939014929871,-2.61591438651904,0.0110515325706975,0.0293379274660955,0.488399903960439,0.139754218019071,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138780,GSTCD,-0.0529688955293595,-0.58845496783727,0.558265090536742,0.667661335656068,1.50007420710511,0.13949645016402,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138785,INTS12,-0.3346063028581,-6.50469451336099,1.28610269269995e-08,3.44059951124005e-07,4.79421031829902,0.0865840474675208,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138792,ENPEP,-0.293524494647933,-2.02650337002703,0.0468176419324747,0.0959474824376131,2.88305296121741,0.118499120611823,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138794,CASP6,-0.25591993894889,-2.49218746060724,0.0152533306473711,0.0382993896956108,3.36456539373497,0.108928238073329,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138795,LEF1,0.51920022381082,2.74597807374208,0.0077938471415085,0.021943355290472,1.26159470271907,0.140612414117511,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138796,HADH,-0.0663258615174605,-0.809852362438131,0.420978282051246,0.541579129806988,7.95997080473358,0.0695966833947259,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138798,EGF,-0.27774690480321,-2.60039073066529,0.0115137035776316,0.0303622227258616,2.92946141434577,0.117572510090393,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138801,PAPSS1,0.0201147282601662,0.197350324361149,0.844168884939075,0.892292629038549,3.91546633611468,0.0988547371351098,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138802,SEC24B,0.115636902817962,1.61082625348244,0.112060751440472,0.194480869637079,3.73378150542496,0.102006938492766,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
ENSG00000138814,PPP3CA,-0.306142519648568,-2.61611126336311,0.0110457809892302,0.0293278067709688,3.71253416663188,0.102387985029716,limma-trend (eBayes trend=TRUE) on log2(RPKM+1),3.037268
