gene_symbol,log2FC,t,p_value,fdr,mean_expr,n_case,n_ctrl,log2FC_icm,fdr_icm,log2FC_nicm,fdr_nicm,gse,platform,technology,log_scale_branch,probe_collapse_method
TSTA3,-0.17590281947850556,-2.1453946742338132,0.0381251666248965,0.1312354298468344,7.9099458838918935,31,6,-0.1465123010333348,0.288690658556741,-0.18989830445237793,0.11002813264146563,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
IRAK1,-0.30088322428495873,-2.145366809073444,0.038127537650475475,0.1312354298468344,8.096540421756758,31,6,-0.309759734133335,0.1680109608823891,-0.2966563148333299,0.16309249396828085,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
GTF2A1,-0.20238055053225934,-2.145308419465127,0.038132506400570414,0.1312354298468344,6.007283547621622,31,6,-0.14989776369999863,0.24356675397492025,-0.22737235378570564,0.10691163637181014,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
CITED1,-0.22018833487634468,-2.1452511634782856,0.03813737923852211,0.1312354298468344,6.887077797756757,31,6,-0.22550870946666823,0.12729906917885286,-0.2176548231666585,0.16302686037263062,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
COL15A1,0.572905400784952,2.1452426042481596,0.03813810772907178,0.1312354298468344,9.234371597945945,31,6,0.29403896603333235,0.5590454286023652,0.705698941142865,0.0576916131562287,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
PER3,0.3129489609569763,2.1451421239074717,0.0381466606993598,0.1312354298468344,6.831613503135136,31,6,0.22281358316666341,0.21190714289911405,0.3558705694285685,0.09687498563653728,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
DRD2,-0.2352686537795799,-2.1448460808136502,0.03817186997803032,0.131246400702259,7.197896436972973,31,6,-0.13223816316666587,0.24621626549084144,-0.28433079216666174,0.09309063655495557,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
ANKFY1,-0.19291754633871425,-2.1447762507481287,0.038177818436363885,0.131246400702259,7.138442551594595,31,6,-0.27915575110000834,0.042873804541620396,-0.15185173454760886,0.24824261065627357,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
MRPL39,0.2575135327311736,2.1446877976586536,0.03818535446742543,0.131246400702259,8.19275568981081,31,6,0.19054135106666764,0.32258092971598834,0.28940504780952636,0.10928906851204474,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
LIN7A,-0.20914505291397936,-2.1446116662612225,0.03819184176570294,0.131246400702259,6.040681324405404,31,6,-0.1642636468333322,0.1975287498411933,-0.23051715104761106,0.11141365080778963,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
SELPLG,-0.36636443951076314,-2.144482093181053,0.03820288516624431,0.13124827434690475,8.539265860972971,31,6,-0.056807547133337265,0.8100551602748214,-0.5137724834999986,0.03338076410291125,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
TBXA2R,-0.2727170876774125,-2.1440041451384784,0.03824364463789992,0.13133559850674056,8.372948825918918,31,6,-0.13311815219999895,0.27068367426894685,-0.33919277123808694,0.08380041822534678,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
LUZP1,-0.21055898653225205,-2.143937710347599,0.03824931324292452,0.13133559850674056,8.482808958486485,31,6,-0.3165156511000002,0.056780388857981756,-0.1601034319761841,0.23148926788169547,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
BCKDK,-0.19720154644623955,-2.1436054794250716,0.03827767225769645,0.1313968859323781,7.64716083254054,31,6,-0.11512151213333416,0.49540786379496443,-0.23628727707142103,0.06361044366294664,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
NEU2,-0.3510511666075311,-2.143424590576562,0.038293120613023784,0.13141383307823865,6.5337516984324315,31,6,-0.03631959823333754,0.8824906301960899,-0.5009233420237984,0.025558170286785795,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
ALOX12B,-0.27509214201075977,-2.1432042455982656,0.0383119460531623,0.13144235717800085,5.355621161864866,31,6,-0.12415962643333339,0.3339703646566416,-0.3469647684761925,0.07769614637511016,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
FLJ11710,-0.2825213901505414,-2.1427941791315526,0.038347002323985684,0.13146855505210445,7.194385184,31,6,-0.11966086156666668,0.47974008110897753,-0.36007402280951795,0.06050938978397646,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
NT5DC2,-0.4113125011075317,-2.142769758622089,0.038349090907635136,0.13146855505210445,7.355641188729729,31,6,-0.2543951876333319,0.4248954148126124,-0.4860350313333229,0.07891390288629672,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
TEX14,-0.12846976106990002,-2.1427459244479192,0.03835112944129138,0.13146855505210445,5.457883557324325,31,6,-0.11100308486666392,0.25396069950233036,-0.13678722592857612,0.11850985470998596,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
E2F3,-0.1817567299408711,-2.142189461600531,0.03839875082037459,0.1315957189573254,7.092595384540541,31,6,-0.17997960906666274,0.11976435458625212,-0.1826029779761881,0.16421724865633916,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
UFM1,0.28690015820429965,2.1419422073403127,0.038419927262777175,0.13163220899951775,6.3075201318918905,31,6,0.053698443333335885,0.7759675530214023,0.39794859385715087,0.03899332804287903,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
MTUS1,0.3371051951182818,2.1412518810338357,0.03847910580189091,0.13179884403705208,9.928796437135134,31,6,0.29029928486666373,0.253157363526253,0.3593937238095228,0.11979548241929866,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
UBIAD1,-0.16116023949462574,-2.14092189117596,0.03850742273609827,0.13185970940747757,6.252050347729732,31,6,-0.07730322413333303,0.592705350275497,-0.20109215157141905,0.050229190469965386,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
MAPK4,-0.3293742048602184,-2.140530586934598,0.0385410249784511,0.1319386347975344,6.384466072027024,31,6,-0.08152531446666558,0.7025639195607265,-0.44739748599999335,0.03892742590466801,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
SLC35C1,-0.32299115206451634,-2.1399903997560377,0.038587454665949365,0.1320279301743398,7.145361577513513,31,6,0.012326626400001336,0.9553575534862717,-0.4826662846666607,0.024048713666391285,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
XPO7,0.15940209312903497,2.1399653136344403,0.038589612044474204,0.1320279301743398,8.150770377054053,31,6,0.054507792700001306,0.6853376251514867,0.20935176000000327,0.04652936794648599,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
RPL15,0.25670016258065215,2.139858594314906,0.03859879097642073,0.1320279301743398,10.781848869189187,31,6,0.2496196259999986,0.20722393791824698,0.2600718466666687,0.12603247878631832,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
CCDC9,-0.26340192977959,-2.139186439815723,0.03865664728832271,0.1321896620346309,7.8130017258378395,31,6,-0.09704129996667159,0.4870985091584767,-0.34262127730952097,0.06084811120482863,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
MCMBP,0.16216502576343284,2.138982857536424,0.038674185907065325,0.13221347339626216,6.347946887891893,31,6,0.09093014276666385,0.3657072084170096,0.19608639861904817,0.09503651940884224,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
HIST1H4L,-0.17068721845160825,-2.13882205108105,0.03868804434918235,0.13222443224754582,4.379430199945945,31,6,-0.09262773069999923,0.47533511468988954,-0.20785840309523382,0.05782830677315029,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
STX11,-0.3251476865591426,-2.138700251725765,0.03869854404045514,0.13222443224754582,5.9325173616486495,31,6,-0.06342745783334039,0.8101853671542076,-0.4497763669047571,0.027454896874109798,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
SEPT11,0.5050114041935543,2.138385061648142,0.03872572661345935,0.13228115686378927,7.484453243972972,31,6,0.11989954389999866,0.5819883504195407,0.6883980043333386,0.046009551517059114,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
MSR1,-0.22967706339784652,-2.1375036390478113,0.038801831547183585,0.1325049161439195,5.5871191431351335,31,6,-0.2820926111333321,0.06722879250834587,-0.20471727876189938,0.20567674605204855,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
KRT19,-0.16193395362904214,-2.136916926543648,0.03885256334032426,0.13264192978720205,4.48366378491892,31,6,-0.07698764579999703,0.45572522465980203,-0.20238457640476043,0.07576360336119436,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
COL4A5,0.34695184755913583,2.1365701480941603,0.038882576040363694,0.13270815333241248,4.832414476459461,31,6,0.10796208303333449,0.5323052274925306,0.4607564973333369,0.05008097635343167,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
SSTR5,-0.3275344432311832,-2.1362189749984095,0.03891298991964575,0.13272133204768852,5.588973905432432,31,6,-0.06641953316666853,0.7693048180345571,-0.4518748765952278,0.03536018115248716,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
TNFRSF10D,-0.23892406847312184,-2.1361676968861554,0.03891743269338099,0.13272133204768852,5.299145106729729,31,6,-0.06855402316666688,0.632999384678955,-0.320052661476184,0.047735283091695564,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
GUCY2C,-0.12699460121505796,-2.136157856333936,0.03891828533729212,0.13272133204768852,4.545313772567567,31,6,-0.1279216059666671,0.16712795242138712,-0.1265531703809505,0.15403175051024057,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
TMEM131,0.49990602151612845,2.1358773578115757,0.03894259632416206,0.1327680227010292,7.091275315189189,31,6,0.23872876979999944,0.43408647801722744,0.6242761413809669,0.07072189359893521,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
DSTYK,-0.19479614034946116,-2.1351026117448564,0.03900981365337286,0.132855258219098,5.830347691783784,31,6,-0.1571910859333329,0.20520471547087252,-0.2127033091190484,0.11778634935094816,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
CROT,0.17029887382794767,2.1350971496783164,0.03901028790775985,0.132855258219098,6.457936629567566,31,6,0.08242238046666965,0.5160456666618727,0.21214482304761875,0.06861274281553535,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
AP1AR,0.23124297537633956,2.135042538664431,0.03901502989315298,0.132855258219098,4.3112126668378385,31,6,0.15141906626666735,0.42664718302751053,0.2692543606666701,0.048922120599273596,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
DSC1,0.5012289563440846,2.134999279569481,0.03901878652910601,0.132855258219098,6.181599894378379,31,6,0.5355109984666702,0.10558038081748809,0.48490417438095307,0.14008205780168415,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
TNNT1,0.5986319263709492,2.134970139496756,0.03902131724368324,0.132855258219098,8.916421067351354,31,6,0.9624406350000034,0.01928382402835552,0.42538968416667317,0.25754872500505477,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
ALDH1A2,-0.3512773676129121,-2.1340617618138635,0.039100279315685854,0.1330878551605512,7.228842036837838,31,6,-0.07568178329999853,0.5964816523146497,-0.4825133601428514,0.04843753150928041,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
IL22RA1,-0.18347693060215664,-2.1336735146389643,0.039134071226746586,0.1331626059101545,5.9177924498378385,31,6,-0.21001206786666463,0.07032857973896511,-0.1708411509523746,0.19540099970840963,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
RLF,0.2927384751236567,2.1335647411736773,0.03914354317067811,0.1331626059101545,6.7547874902162155,31,6,0.2817838542333372,0.05365464218414436,0.29795496126191456,0.16084350350763527,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
IMPAD1,-0.2248721550322657,-2.133315532693651,0.03916525175228948,0.13320021148180716,8.100601108837838,31,6,-0.2777793924000008,0.06243955691094832,-0.19967823247618743,0.19632440564342113,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
VAC14,-0.19843609604839482,-2.1327155010487675,0.039217564132439396,0.13334185117861228,7.721372690837839,31,6,-0.0928287130000001,0.5153451109927745,-0.2487253260714249,0.06335571904561772,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
SEMA4G,-0.26016964648925534,-2.132510610832994,0.03923544111745938,0.13336636347212538,7.2411553460810785,31,6,-0.3106469662666669,0.09075272621704839,-0.23613282754761955,0.17621619816169168,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
LARP1,0.33844983086559133,2.131976721047316,0.03928205757007472,0.13347646844487637,9.347953776675675,31,6,0.3337701920333302,0.09347341771110719,0.3406782303095298,0.16736111496957798,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
ZBP1,-0.3407946342043065,-2.1318715010115,0.039291250588048755,0.13347646844487637,5.741230432864865,31,6,-0.030853566333333048,0.8582912859029505,-0.48838561890476445,0.03598300165354921,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
INTS8,0.31733083359676656,2.1316167668020998,0.039313514432435255,0.13347646844487637,6.998285201000002,31,6,0.15571245000000383,0.2907875076511753,0.39429196864285737,0.0839669251570657,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
PSG11,-0.19084124384408807,-2.1314160330691054,0.03933106645246066,0.13347646844487637,6.363858351054051,31,6,-0.22365646026666705,0.08011394830090604,-0.17521495030951684,0.18074298448115597,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
RAB11FIP2,0.2822464708494533,2.1312689201483446,0.039343934291035304,0.13347646844487637,7.168961836540541,31,6,0.06011116043332881,0.6474017297741449,0.3880251900952439,0.04660252574973979,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
SEC62,0.4524015027903039,2.131213070757391,0.03934882036010912,0.13347646844487637,8.842034173432435,31,6,0.17212805359999947,0.49257972902432917,0.5858650500238108,0.0574818457796951,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
RHBDL1,-0.20567069607528038,-2.1311779355981444,0.03935189448711883,0.13347646844487637,5.402616434027028,31,6,-0.14004805933333273,0.28970622181991246,-0.23691957071428185,0.09801799041116702,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
LPGAT1,0.4945846280430088,2.1310843715091528,0.03936008184628911,0.13347646844487637,5.394810089054053,31,6,0.3008470777333301,0.2359026208794616,0.5868406043809578,0.09318764085749093,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
GLRA3,-0.1497506141021432,-2.1309742220042236,0.039369722442382904,0.13347646844487637,4.343477447432432,31,6,-0.05497665526666538,0.42138557470463683,-0.1948810706904707,0.06868580950025249,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
CSE1L,0.419291036091391,2.1309185327615103,0.03937459731440602,0.13347646844487637,8.467576059270272,31,6,0.15440080823333727,0.47702985772141626,0.5454292398333406,0.05893211932720371,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
KCNAB1,0.13196881772043295,2.1307336091131983,0.039390788801755804,0.13349515901316103,7.346548780567568,31,6,0.08829870623333799,0.4326793078536258,0.15276410890477155,0.0947847555935014,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
HRH1,-0.22903998015592159,-2.130146782885694,0.03944220881479706,0.13363319636926635,6.79213208108108,31,6,-0.15450202893333795,0.3460904295185933,-0.2645342426428494,0.08019038313083264,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
KIR2DS2,-0.22136599488710443,-2.1298127588462084,0.03947150372091815,0.1336792989816842,6.485799635972974,31,6,-0.22569193319999858,0.10013900866383797,-0.219306024261908,0.15614986245740903,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
ADAM3B,-0.17106919713979163,-2.129747818661009,0.039477201395007044,0.1336792989816842,3.9701358450810815,31,6,-0.04298745943333226,0.7435239389810229,-0.23206050080952456,0.04303826263267193,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
LINC01136,-0.22632301570431365,-2.1295998779361467,0.03949018401568359,0.13368705133064615,7.139711577702704,31,6,-0.2760056335333303,0.06707626414846711,-0.20266462626189713,0.19589532598560724,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
IKBKE,-0.19430302305378114,-2.1290719188911154,0.039536546033529525,0.13380776895267626,7.705360554945949,31,6,-0.16539563596666843,0.144976982674171,-0.2080684454761942,0.14564894369738984,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
CLIP1,0.38512738101612704,2.1289109609563766,0.03955068987648589,0.13381941132228056,7.031920927702704,31,6,0.17507517740000178,0.31515712948449764,0.48515223988095707,0.07715579666511349,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
GLUD1,0.36856441808601353,2.128653749250018,0.039573301074366386,0.13385968886139843,8.771271559486486,31,6,0.2667650744666702,0.3064040642237294,0.41704029600000303,0.09956493449678364,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
COPS7A,0.19376749408602514,2.1279916236149785,0.039631560220020255,0.13401624954702093,8.553624206621622,31,6,0.23241352726666661,0.14344565735020065,0.17536462114286647,0.18938939060888507,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
FAM13C,-0.12107175474731745,-2.127884139069589,0.03964102470203835,0.13401624954702093,4.133342853945947,31,6,-0.13905366086666598,0.05740346528446181,-0.1125089423095199,0.19528969252843204,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
HIST1H2BH,-0.22941652383334873,-2.127572093098607,0.039668512991952114,0.13407292495955267,5.343390312540541,31,6,-0.07246813393333487,0.45187929449876624,-0.3041538523571463,0.06013788430543123,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
EHD3,0.3965238104408466,2.1272001211867004,0.039701302129110966,0.134147480869769,8.565252698324326,31,6,0.35460297106666494,0.257071616522455,0.4164861149047648,0.1254858359898832,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
TMEM132A,-0.2781804992903273,-2.127006393496122,0.03971838858232934,0.13416895273068938,7.658744797945948,31,6,-0.0555682765000005,0.7986627040111354,-0.3841863196666621,0.02990923708668701,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
KCND1,-0.20374651056989507,-2.126749085371174,0.03974109273843938,0.13418914152400888,6.190860905783784,31,6,-0.2344608421666673,0.13420570429514675,-0.189120638380947,0.14669088394470878,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
PIM1,-0.22558304798387485,-2.126695391800978,0.039745831951960076,0.13418914152400888,6.994822070324325,31,6,-0.179853361100002,0.28492030143205155,-0.24735908935713738,0.11687865730225994,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
ZNF318,-0.15756288237097404,-2.126238312828183,0.03978619577000462,0.1342891521373104,6.529567139810812,31,6,-0.1253125726000031,0.20905477986003615,-0.17292017273809526,0.13217468622173806,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
ORC2,0.2921627335537556,2.125713332642245,0.039832600373216995,0.1344094925414194,6.164060943810813,31,6,0.15759321266666385,0.3657072084170096,0.35624345778571914,0.08096780976481052,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
PRSS8,-0.1452935341129087,-2.1253320674856937,0.03986633144495018,0.13446677904387722,6.025968367027026,31,6,-0.11589747239999847,0.26201039319399516,-0.15929165873809079,0.12264663317231914,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
MYOG,-0.3973720623763649,-2.1251675273870507,0.03988089631249811,0.13446677904387722,7.65076503510811,31,6,-0.01569433706666672,0.9475448196990468,-0.5791233601428528,0.02912228876353317,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
ALPI,-0.3681747677419381,-2.125156820427673,0.03988184424049726,0.13446677904387722,6.211735143648649,31,6,-0.07090326470000434,0.7220563216080884,-0.509732626333326,0.04223887294638038,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
DEXI,-0.26817876524730977,-2.1244733914656906,0.039942391893687014,0.13455550702674363,8.853069318837836,31,6,-0.0752832178666703,0.7595300309635105,-0.3600337878095182,0.03290354107036511,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
BRD7,0.45401021097849287,2.124417685291931,0.03994733068886703,0.13455550702674363,6.82782219018919,31,6,0.1754067075333353,0.5445100014771622,0.5866785459523854,0.056356959953494136,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
HPS4,-0.19652093373119123,-2.1242483644494263,0.039962345629792465,0.13455550702674363,6.85402298145946,31,6,-0.03175684496666709,0.7914633826700764,-0.2749800236190463,0.042256159738054855,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
POLR2K,0.4153645918118112,2.1242179824478327,0.039965040354189164,0.13455550702674363,8.24457015435135,31,6,0.3572972946666681,0.21978325654135242,0.4430156856904807,0.10379141590322344,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
COL9A3,-0.19200763171506194,-2.124191713015143,0.03996737044427429,0.13455550702674363,6.2627662651621625,31,6,-0.13205674396666894,0.3441260638974471,-0.22055567349999455,0.09630048129664956,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
SYNE2,0.582372630720424,2.1241312200000664,0.03997273660992848,0.13455550702674363,8.761159100405406,31,6,0.5764598355333315,0.1582374625807867,0.5851882474761971,0.14614140218541932,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
CEP295,-0.10800738314515941,-2.123805080011395,0.04000167850734831,0.1346159867102333,4.487119218135135,31,6,-0.08296552060000077,0.3316948436265147,-0.11993207959523584,0.11830315054912346,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
HPCAL4,-0.3494223544086033,-2.123529793457059,0.04002612199574938,0.1346159867102333,6.753187395756756,31,6,-0.08580260866666739,0.6925776541208049,-0.47495556666666655,0.039327001391605255,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
FAM120A,0.4964720962741859,2.1234650958399683,0.04003186859272226,0.1346159867102333,9.558140064189189,31,6,0.2444607999999988,0.38330497428860666,0.6164774754523914,0.07737534258328284,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
DNAJA2,0.488898948048372,2.123443649330362,0.040033773683302465,0.1346159867102333,7.278985688054055,31,6,0.4154037567999964,0.1625038261290972,0.5238966581666704,0.11727789427247687,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
APH1A,0.2925440535161155,2.123109328832793,0.04006348165333734,0.1346299903343472,7.340339515270271,31,6,0.3701979688000009,0.03860286093872922,0.2555659986190477,0.22886842173672578,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
DMXL1,0.5445938921720425,2.123038715915838,0.04006975885277326,0.1346299903343472,5.113237079783785,31,6,0.19067425613333644,0.28968851608797247,0.7131270521904733,0.06684741095814023,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
STC2,-0.3506303063010833,-2.1229594864470975,0.040076803059483454,0.1346299903343472,7.186185372621622,31,6,-0.0458009746333308,0.865621448334423,-0.4957871309047554,0.02626727051161548,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
BIRC2,0.45662613245160255,2.1229121415939685,0.04008101295988164,0.1346299903343472,7.968054165513514,31,6,0.3334194906999992,0.0821442673724564,0.5152959618571429,0.12329988249283329,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
GRB7,-0.26598164095699,-2.1225116607659036,0.04011663926378273,0.1347134633563824,6.635797975702702,31,6,-0.32253759866666154,0.04249544055173343,-0.23905023252380223,0.2055446025638591,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
PRAME,-0.20814522220967735,-2.122046596494313,0.04015804582495753,0.13481629669807169,6.624964737567569,31,6,-0.1283027495999998,0.3783433955083802,-0.24616544726189646,0.08627582734876049,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
FBXL12,0.2290167368870798,2.1219250104869265,0.04016887732447649,0.13481645753304836,8.242348522162162,31,6,0.10221098189999983,0.556057268367058,0.2894004297381005,0.053724814226826775,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
MORC4,0.16410026555913082,2.1214664876177705,0.04020974801820503,0.13488860801413555,5.254860733351352,31,6,0.05947896333333347,0.6373831039379547,0.21391993328571354,0.0478403018614594,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
RRP8,0.18344358483333748,2.121441756810167,0.040211953452942185,0.13488860801413555,6.717440218648648,31,6,0.21503888853333705,0.11407116959400242,0.16839820211905462,0.19838120583183785,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
C15orf39,-0.20039207892474017,-2.1211188256625566,0.04024076146315553,0.13490405907054684,7.415504877540541,31,6,-0.1937602541666654,0.14307984037875296,-0.20355009071427912,0.15713825719629124,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
EPHA1,-0.22160829539785215,-2.1209569983571113,0.04025520457074575,0.13490405907054684,6.242418215270271,31,6,-0.22811457193333193,0.14023372188598335,-0.21851006847618498,0.1527918786041811,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
GAL,-0.18268052756452344,-2.1209476138568317,0.0402560422785808,0.13490405907054684,5.383386866270269,31,6,-0.1729216255999977,0.07965191312653654,-0.18732762373809098,0.17061324321929208,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
SAA3P,-0.23019187409677924,-2.1209063935165218,0.04025972199585748,0.13490405907054684,5.677766310918918,31,6,-0.07740207850000047,0.6101526994872907,-0.30294891961904624,0.047011660128352804,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
PITRM1,0.33543697160214314,2.120046709084651,0.04033653307566221,0.13512522414574732,8.108083431351352,31,6,0.26253674196666454,0.2868956044931516,0.37015136666667464,0.09639720289731532,GSE1869,GPL96,Affymetrix HG-U133A microarray,logged:max_le_30,max_mean
