gene,gene_symbol,log2FC_discovery,fdr_discovery,log2FC_validation,fdr_validation,direction,combined_z,min_abs_log2FC
ENSG00000100916,BRMS1L,-0.6808500477331212,2.0188889040093656e-05,-0.3457264063467886,5.436125623528163e-07,down,-7.0852391508688495,0.3457264063467886
ENSG00000171109,MFN1,-0.3566868694504514,0.002672450878076216,-0.33176884490202185,2.238479974281705e-10,down,-7.084914429374849,0.33176884490202185
ENSG00000113448,PDE4D,-0.3701394313906474,0.04891750163858624,-0.5246774981127884,1.0284930766587566e-13,down,-7.084908709829714,0.3701394313906474
ENSG00000176971,FIBIN,1.0012701818979521,0.00025223630278755715,0.4396969840674256,1.7078168469159552e-08,up,7.077540299519744,0.4396969840674256
ENSG00000226015,CCT8P1,-0.35621099739284595,3.0060930320740045e-05,-0.38895494359175115,3.5060167957528914e-07,down,-7.077258913208876,0.35621099739284595
ENSG00000106565,TMEM176B,1.0636110091839617,1.5748475614471075e-05,0.5079233478582423,7.767387337586168e-07,up,7.077074948873801,0.5079233478582423
ENSG00000183513,COA5,0.3359443854075427,7.365563439029792e-08,0.10319255929632133,0.0001583199353549134,up,7.075062501149915,0.10319255929632133
ENSG00000141298,SSH2,-0.2387724873366936,0.0012398330340758048,-0.2949914619699957,1.1643601821147682e-09,down,-7.073178601293771,0.2387724873366936
ENSG00000119688,ABCD4,0.30715595264036893,0.001190654334226053,0.23058884714968098,1.2649529465763038e-09,up,7.072369440876369,0.23058884714968098
ENSG00000163637,PRICKLE2,0.5607321778285006,4.296811858108341e-05,0.2506694136672265,2.3088180376483824e-07,up,7.071088553627863,0.2506694136672265
ENSG00000139318,DUSP6,0.7890402828182245,7.136679183696126e-06,0.28364202153330725,2.096538487952726e-06,up,7.068536019896986,0.28364202153330725
ENSG00000163512,AZI2,-0.31448576939278916,0.0019391870720297407,-0.2509630603785758,5.086208439901372e-10,down,-7.067310510796482,0.2509630603785758
ENSG00000119403,PHF19,0.2708031898904055,0.006081097405797238,0.22452599718523172,4.3772156839294025e-11,up,7.064997909717662,0.22452599718523172
ENSG00000166582,CENPV,-0.7948844025838975,0.00016462019698499378,-0.4717621215897345,3.672883940800562e-08,down,-7.0633909510744735,0.4717621215897345
ENSG00000105708,ZNF14,0.2539061812402451,0.003844183312930006,0.25531186221872904,1.2646243296246833e-10,up,7.062911416502712,0.2539061812402451
ENSG00000172893,DHCR7,-0.35402421584089083,0.003137515880544527,-0.35622287345346987,1.9657368019772274e-10,down,-7.0613969711905,0.35402421584089083
ENSG00000163781,TOPBP1,-0.4626813086303503,0.00015421724827697396,-0.35173686928431336,4.20718939176695e-08,down,-7.058424479674665,0.35173686928431336
ENSG00000164403,SHROOM1,0.3904500927618349,0.0011137281769468175,0.2997553478203752,1.6690748316236142e-09,up,7.055120123545969,0.2997553478203752
ENSG00000176171,BNIP3,-0.22453966940746048,0.03190774199584514,-0.39156531216776924,5.694973031573316e-13,down,-7.054039916299213,0.22453966940746048
ENSG00000259287,RP11-3D4.2,-0.400370833802258,0.0023903205337988385,-0.6304797886157941,3.773819977724724e-10,down,-7.052757674229569,0.400370833802258
ENSG00000121892,PDS5A,-0.40845597463863864,0.00022074083239234345,-0.267585996997214,2.612779280799241e-08,down,-7.05141685779001,0.267585996997214
ENSG00000197561,ELANE,-0.2912045872846675,0.010635498010555048,-1.3071584515569088,1.3084336700863705e-11,down,-7.049398172772822,0.2912045872846675
ENSG00000166532,RIMKLB,0.32971443209512064,0.017999808535819874,0.28441285724020515,3.3014918047930857e-12,up,7.048193559133007,0.28441285724020515
ENSG00000196387,ZNF140,0.31291492053050285,0.0003778667767835462,0.18346199196718674,1.1507149321857036e-08,up,7.047712470580897,0.18346199196718674
ENSG00000132906,CASP9,0.17474703986577228,0.03250768993655262,0.30591204477849165,5.911661219365637e-13,up,7.044741040149519,0.17474703986577228
ENSG00000142864,SERBP1,-0.5466068517124245,1.4797222477777322e-07,-0.11835398037334435,0.00010683276485764527,down,-7.044266680308803,0.11835398037334435
ENSG00000272343,RP11-140I16.3,0.5187867636857219,0.0022713952025434697,0.5355302146615171,4.5321750544371205e-10,up,7.044035333836254,0.5187867636857219
ENSG00000156802,ATAD2,-0.4858281502128455,0.037283413876026045,-0.6685253719053462,3.900095067004182e-13,down,-7.043284939429494,0.4858281502128455
ENSG00000153233,PTPRR,0.29932137370312883,0.0215086405085342,0.6357042020740461,2.08293241437085e-12,up,7.042850729255972,0.29932137370312883
ENSG00000239697,TNFSF12,0.3870038228028157,0.0002688936847631301,0.49548345293089613,2.0684397639414358e-08,up,7.042133574978518,0.3870038228028157
ENSG00000261353,CTA-14H9.5,0.5634646951735912,0.002738773544442669,0.5995544302726353,3.1829786059235004e-10,up,7.040189291385282,0.5634646951735912
ENSG00000120594,PLXDC2,0.5677609864906071,0.007269305520108877,0.4536601185582927,3.63875842877324e-11,up,7.039720075000122,0.4536601185582927
ENSG00000125652,ALKBH7,0.8708114946740099,2.9690620376100995e-09,0.5141187336340579,0.001913704211356353,up,7.039441141964026,0.5141187336340579
ENSG00000112874,NUDT12,-0.36439700219773286,0.0033223717116197034,-0.4633031725041511,2.1925452423048113e-10,down,-7.036119724586326,0.36439700219773286
ENSG00000198604,BAZ1A,-0.47215147914312416,0.014343236636608032,-0.47217807336894074,6.8601590748459635e-12,down,-7.035901499869153,0.47215147914312416
ENSG00000236312,RPL34P34,1.3078067982041983,1.3756452208090584e-09,0.3654402688841084,0.003116526517019803,up,7.03554695637178,0.3654402688841084
ENSG00000107282,APBA1,0.40200714483462313,0.015694829852145604,0.5074381559547092,5.590067742444711e-12,up,7.031595404232273,0.40200714483462313
ENSG00000228887,EEF1DP1,1.0528653032355286,4.416711467997999e-11,0.28557165155549524,0.019197316943824063,up,7.0306566195666385,0.28557165155549524
ENSG00000176723,ZNF843,0.4279789713772882,1.4845093180294436e-05,0.4841372610383563,1.1694910010291056e-06,up,7.029910133466047,0.4279789713772882
ENSG00000124570,SERPINB6,-0.3737915121031668,2.3407785119577152e-07,-0.24277104220023293,8.116098946341049e-05,down,-7.0261788563915,0.24277104220023293
ENSG00000143457,GOLPH3L,-0.35921809179663383,3.9577572613587166e-05,-0.19528351043717315,3.583881463358374e-07,down,-7.026172658050403,0.19528351043717315
ENSG00000197930,ERO1L,-0.37746367371527967,0.012755639504179479,-0.3335325664883998,1.0398091546946553e-11,down,-7.024408209519146,0.3335325664883998
ENSG00000144847,IGSF11,-0.5085601498468967,0.000567977671477489,-0.5868953131435283,7.248695235655153e-09,down,-7.021973082679737,0.5085601498468967
ENSG00000129991,TNNI3,0.42570384336779754,0.0053744577056620965,0.5976955800718275,8.769387401618252e-11,up,7.021950599497446,0.42570384336779754
ENSG00000143369,ECM1,0.6873753808053851,0.0004914300362067885,0.41139527276152843,9.241996002555566e-09,up,7.0217060558671545,0.41139527276152843
ENSG00000163531,NFASC,0.36321603520759027,0.018887375683315975,0.4864208813481836,3.7598081791001744e-12,up,7.021465040964708,0.36321603520759027
ENSG00000264364,DYNLL2,0.42813170074705226,3.3662619556952884e-07,0.15226246884967595,6.072250498240558e-05,up,7.021231496128204,0.15226246884967595
ENSG00000272143,FGF14-AS2,0.37283844894506535,0.007396804679953307,0.40538709866100764,4.176364409058649e-11,up,7.020933314221031,0.37283844894506535
ENSG00000162636,FAM102B,0.5012577755837988,0.0070733477530585944,0.4786170526486,4.711245247663724e-11,up,7.019331619539597,0.4786170526486
ENSG00000148248,SURF4,-0.33710010940186247,3.5858050327588384e-05,-0.15266493249950325,4.3951477236919746e-07,down,-7.016057472943318,0.15266493249950325
ENSG00000273081,RP4-813F11.4,0.2656150905055731,0.0011104191200545636,0.369139724217946,2.3730584578652042e-09,up,7.014886753214065,0.2656150905055731
ENSG00000230896,RP11-767N6.7,0.7154091500812017,2.0717300302732738e-08,0.21428289762430927,0.0005748794578395752,up,7.01413788399558,0.21428289762430927
ENSG00000213312,RPL7AP34,1.8590306729414017,9.94012164639989e-11,0.32664851909907494,0.013437000084745203,up,7.012162318373029,0.32664851909907494
ENSG00000108932,SLC16A6,0.5182153888608388,7.281603761674842e-05,0.6708884099669744,1.7991116389970173e-07,up,7.0107966090897476,0.5182153888608388
ENSG00000178966,RMI1,-0.2909476989089974,0.0026216604807601214,-0.5043575001084876,4.592460349189607e-10,down,-7.009132282750062,0.2909476989089974
ENSG00000160075,SSU72,-0.44467277108777775,1.3301209091561318e-08,-0.21666065337057747,0.0008165402694772331,down,-7.008577850311926,0.21666065337057747
ENSG00000149451,ADAM33,0.38174006012668316,0.03772881141021001,0.5933962132105783,5.458141396694086e-13,up,7.0072909958308625,0.38174006012668316
ENSG00000108823,SGCA,0.5131157742042197,3.4780484675059823e-07,0.41779023644662716,6.451199707358946e-05,up,7.006379588477626,0.41779023644662716
ENSG00000245060,LINC00847,0.25146482312172647,0.004267432650516402,0.2549070866032542,1.7979441440135205e-10,up,6.999841896922088,0.25146482312172647
ENSG00000271646,RP11-326I11.3,0.316381389891142,3.097404699035881e-05,0.24769304879570767,5.989609862591768e-07,up,6.999104821871718,0.24769304879570767
ENSG00000137218,FRS3,0.26013426023412367,0.02887572869849065,0.4889042266951136,1.37175838604815e-12,up,6.998888787648553,0.26013426023412367
ENSG00000101104,PABPC1L,0.5262989783842542,0.0016102064031816269,0.405877268754107,1.3868695946779246e-09,up,6.99463291537885,0.405877268754107
ENSG00000236120,RP11-733O18.1,-0.4194130815538368,0.000349179195697079,-0.6410681218480327,2.0067691111635474e-08,down,-6.994509916687741,0.4194130815538368
ENSG00000131747,TOP2A,-0.892562693798488,0.0003530228179622546,-0.9052700748705754,2.0052894185246854e-08,down,-6.9924660007631045,0.892562693798488
ENSG00000127989,MTERF,-0.5241684078413027,8.732122591400611e-07,-0.1489546103099203,3.03818359925598e-05,down,-6.992034803096264,0.1489546103099203
ENSG00000178631,ACTG1P1,1.8782877520112131,1.383430283500263e-09,0.385507379801442,0.0037757678010785648,up,6.990139525367784,0.385507379801442
ENSG00000186446,ZNF501,0.3215319636192275,0.0010044089357692273,0.3733237293884807,3.592385318139391e-09,up,6.987641540758261,0.3215319636192275
ENSG00000185920,PTCH1,-0.5227035374198095,0.0005542992247112523,-0.35672724282989593,1.0050300017656185e-08,down,-6.987600812323149,0.35672724282989593
ENSG00000243147,MRPL33,-0.563294308361394,4.676574674699876e-06,-0.23823219664891201,5.734587866037113e-06,down,-6.987488279074443,0.23823219664891201
ENSG00000128731,HERC2,-0.2207193562497592,0.0003075640591408892,-0.29934747871047496,2.6748840989948405e-08,down,-6.984520080652852,0.2207193562497592
ENSG00000236060,HSPB1P1,0.8607965431052628,5.49010900130123e-06,0.7901217012496975,4.9905692721594875e-06,up,6.982320006357074,0.7901217012496975
ENSG00000129521,EGLN3,0.82248790083082,5.6323415522198764e-05,0.33958463444676834,3.14126907802061e-07,up,6.982143756249557,0.33958463444676834
ENSG00000137821,LRRC49,0.4398615596866216,0.01341754950119277,0.41717408815532114,1.4113276511482564e-11,up,6.979299769896503,0.41717408815532114
ENSG00000246339,EXTL3-AS1,0.25749212262184734,0.02271067046955724,0.6463744238589196,3.4351062291804873e-12,up,6.9773806068189215,0.25749212262184734
ENSG00000173258,ZNF483,0.3586670031033376,5.0801585960363456e-06,0.44499101295155,5.888118220108949e-06,up,6.969766090005826,0.3586670031033376
ENSG00000091164,TXNL1,-0.4165878613484017,5.337169095005861e-08,-0.09354659374576543,0.00036605068433426296,down,-6.967742682511469,0.09354659374576543
ENSG00000141002,TCF25,0.5072146282421757,3.591421365384033e-08,0.1658899613301735,0.0004964363652288071,up,6.967167284195645,0.1658899613301735
ENSG00000125851,PCSK2,0.46106900068392176,0.01967685638175848,0.7158328052336184,5.866210240372829e-12,up,6.964977558238688,0.46106900068392176
ENSG00000214530,STARD10,-0.7420006591631685,1.493347334381706e-07,-0.3534216751330504,0.0001667576532881082,down,-6.96364200210193,0.3534216751330504
ENSG00000126461,SCAF1,0.6950183184304829,4.359238394947814e-09,0.34187669052401626,0.0020883158246065344,up,6.962921466471012,0.34187669052401626
ENSG00000163932,PRKCD,-0.4063020141657852,0.014401138051865938,-0.384589212735534,1.4027460300328088e-11,down,-6.960965170348968,0.384589212735534
ENSG00000238193,RP11-555H23.1,-0.8537770886569399,1.1891483858810515e-07,-0.5353853209745434,0.00020372658410558957,down,-6.959898262061229,0.5353853209745434
ENSG00000174485,DENND4A,-0.42792211774456873,8.216029863007145e-05,-0.4407052697093797,2.2177754324554672e-07,down,-6.959886088694067,0.42792211774456873
ENSG00000167077,MEI1,0.7058618316872339,0.0027366045604374275,0.6987092463972078,6.67788084651057e-10,up,6.95718152045148,0.6987092463972078
ENSG00000248367,CTB-129O4.1,0.45036841607971057,0.003334805864645075,0.7703637423381673,4.46229778784112e-10,up,6.956232072787497,0.45036841607971057
ENSG00000174989,FBXW8,0.5906799429182055,7.55464084627443e-08,0.2198360007476421,0.0002987494880015611,up,6.954489954967479,0.2198360007476421
ENSG00000240857,RDH14,-0.4505841898773055,2.8656727816215297e-06,-0.17185971120144447,1.1916087231269402e-05,down,-6.953890722700221,0.17185971120144447
ENSG00000106069,CHN2,-0.4614606372432992,0.001829020531128905,-0.414116594943544,1.5713038583956025e-09,down,-6.952567576956985,0.414116594943544
ENSG00000116151,MORN1,0.24749566895509906,0.038587897589168196,0.47500322954148994,8.966458805668461e-13,up,6.95247308748595,0.24749566895509906
ENSG00000178425,NT5DC1,-0.2135374423619323,0.03218291019727331,-0.34788365748480415,1.5725476085335902e-12,down,-6.951918930567683,0.2135374423619323
ENSG00000181264,TMEM136,0.5255012154625353,7.373795624498748e-05,0.20542500653916518,2.7653579745990433e-07,up,6.950783883014402,0.20542500653916518
ENSG00000185163,DDX51,0.3661926382528037,9.231711781713879e-07,0.18170275839487612,3.7938340012948516e-05,up,6.947413656178323,0.18170275839487612
ENSG00000100258,LMF2,0.6190366143149564,6.609428291555274e-08,0.44006635426866975,0.00034483401541298976,up,6.947081457864182,0.44006635426866975
ENSG00000146426,TIAM2,0.5355921385169468,4.436408710501102e-05,0.2557161733267238,5.534784363981657e-07,up,6.946943634174179,0.2557161733267238
ENSG00000182578,CSF1R,0.5829651030606416,0.005783612256394309,0.46934947080697853,1.4923260054059793e-10,up,6.946018859085831,0.46934947080697853
ENSG00000143578,CREB3L4,0.3489425530542587,0.008974375330438326,0.298079901704373,5.41612937592428e-11,up,6.944326911191765,0.298079901704373
ENSG00000143793,C1orf35,0.348022566810571,0.00037385000977785366,0.5106921857579959,2.8007912073940907e-08,up,6.940525115573328,0.348022566810571
ENSG00000105373,GLTSCR2,0.6335216958605383,7.737636859038568e-07,0.4396136261266218,4.664210134240106e-05,up,6.9402102064461255,0.4396136261266218
ENSG00000213930,GALT,0.4237336285661187,7.57034511755316e-06,0.2600414374561105,4.6922562535417584e-06,up,6.9397600460552935,0.2600414374561105
ENSG00000119699,TGFB3,0.5000917055922973,0.010934337507303124,0.3096105085659516,3.522525095834432e-11,up,6.9391933713809735,0.3096105085659516
ENSG00000256045,MTRNR2L10,0.7758643367857495,4.296811858108341e-05,0.4473146266900574,6.166708260045138e-07,up,6.937791826453453,0.4473146266900574
ENSG00000159079,C21orf59,0.2956268533230408,0.00037811854533444306,0.2537516872120571,2.8129996517403412e-08,up,6.937493146987199,0.2537516872120571
ENSG00000023892,DEF6,0.5020016461723897,0.007393325999306355,0.6565343575110415,9.168447623229955e-11,up,6.9372121179744815,0.5020016461723897
ENSG00000196104,SPOCK3,-0.9081627919441759,0.0001304342791291616,-1.0747150570216806,1.379211078143164e-07,down,-6.937166013379786,0.9081627919441759
ENSG00000186952,TMEM232,0.3266956796641393,0.007498736414660205,0.5514694691177938,8.876334472356743e-11,up,6.936870283260236,0.3266956796641393
ENSG00000127241,MASP1,0.42802015430508633,0.03773380686046729,0.4436880757422038,1.1465611206631546e-12,up,6.934829485776881,0.42802015430508633
ENSG00000010295,IFFO1,0.272603679566035,0.006675009863120359,0.3441393002016249,1.1975953892232664e-10,up,6.933731143841106,0.272603679566035
ENSG00000260023,RP11-49C24.1,0.8338176906755499,7.147263616691922e-07,0.5326731072878207,5.2260647919311625e-05,up,6.9336288506623935,0.5326731072878207
ENSG00000107281,NPDC1,0.6280182427389267,2.682404597362744e-08,0.4579173825683111,0.0007238761648097789,up,6.932979771585207,0.4579173825683111
ENSG00000112659,CUL9,0.5164190569256082,2.9784424184226923e-05,0.20357622963656274,1.0135482104351567e-06,up,6.932710706431963,0.20357622963656274
ENSG00000271895,RP4-635E18.8,0.5711465622758524,2.8976546226916483e-06,0.3173871729356294,1.3644491046795153e-05,up,6.930944787643483,0.3173871729356294
ENSG00000147894,C9orf72,-0.5257649591190782,1.3545705741520789e-05,-0.37571909959611094,2.583609555500771e-06,down,-6.930239763748202,0.37571909959611094
ENSG00000178821,TMEM52,-0.7430165578976341,2.3908661103562827e-06,-0.6272705107631885,1.6621284926158763e-05,down,-6.929267906273211,0.6272705107631885
ENSG00000100196,KDELR3,0.5520059020138605,0.02287441336607206,0.43382267387338386,5.464913614620969e-12,up,6.928014865405028,0.43382267387338386
ENSG00000171703,TCEA2,0.614741534100314,0.03225774862577751,0.6997731674121369,2.0265992896067356e-12,up,6.92590293857196,0.614741534100314
ENSG00000168275,COA6,-0.26061005987059777,0.020368317633829427,-0.34673387906991654,7.880689247368268e-12,down,-6.925323001848227,0.26061005987059777
ENSG00000125611,CHCHD5,0.6021824421538761,6.175846415916568e-08,0.44854006741866354,0.00040691814400649524,up,6.924395385348204,0.44854006741866354
ENSG00000151348,EXT2,0.5657124526708325,4.819848843270223e-06,0.12488861020872437,8.513908173905691e-06,up,6.922614313341778,0.12488861020872437
ENSG00000245205,EEF1A1P4,0.5600146685113289,3.741702842719344e-07,0.4062701610257129,9.953920109085834e-05,up,6.92040329811529,0.4062701610257129
ENSG00000247796,CTD-2366F13.1,0.2981454673090603,0.004545538870066052,0.419766647178056,3.2327367208600917e-10,up,6.919896612146961,0.2981454673090603
ENSG00000156931,VPS8,0.29041285007229495,0.014145163524348471,0.3757101537082929,2.2050710955855514e-11,up,6.91913412716852,0.29041285007229495
ENSG00000138658,C4orf21,-0.32180919784847006,0.0010663938120881193,-0.48233099792683476,5.774865269386022e-09,down,-6.918893997480495,0.32180919784847006
ENSG00000234545,FAM133B,-0.19858633298052006,0.03123717912654622,-0.43078308728637776,2.5115369465172286e-12,down,-6.914324543193143,0.19858633298052006
ENSG00000256262,USP30-AS1,0.3667010080579208,0.021055233094053757,0.8937644354289587,7.999704058543786e-12,up,6.913695119176455,0.3667010080579208
ENSG00000206149,HERC2P9,-0.388171498001688,0.0021663004602196557,-0.4785819094373605,1.594408946131794e-09,down,-6.9122958400332095,0.388171498001688
ENSG00000105792,C7orf63,0.34979626730569535,0.004806506659774867,0.4050038775163429,3.134382134062391e-10,up,6.909957449560501,0.34979626730569535
ENSG00000100030,MAPK1,-0.3626516595918997,0.0003130678354827378,-0.2981571847303879,4.691325584878437e-08,down,-6.909944478666808,0.2981571847303879
ENSG00000267270,AC139100.2,0.29524812174172294,0.0014599500193770668,0.5244984729819031,3.4748066049546643e-09,up,6.909810002252471,0.29524812174172294
ENSG00000166257,SCN3B,0.3833824959983781,0.0019610527062838743,0.4172921076391962,1.9851638803058952e-09,up,6.909160403921133,0.3833824959983781
ENSG00000163608,C3orf17,-0.26912621825837424,0.003505792986597988,-0.22686779308850544,6.211240316162133e-10,down,-6.907490779853338,0.22686779308850544
ENSG00000107438,PDLIM1,0.3925083695833392,7.397595823670465e-05,0.23788582508433537,3.792081285285625e-07,up,6.907334787832637,0.23788582508433537
ENSG00000203896,LIME1,1.154862459747828,1.3475750402784652e-06,0.4322547870953329,3.453008831204881e-05,up,6.904773698798837,0.4322547870953329
ENSG00000144824,PHLDB2,0.7394314929971495,4.0562977609497324e-05,0.42647796510321945,8.46151939578642e-07,up,6.903499913351645,0.42647796510321945
ENSG00000092094,OSGEP,0.210950913645853,0.005200207916133972,0.23241627590627204,2.829633275835667e-10,up,6.902708437833674,0.210950913645853
ENSG00000272669,RP3-508I15.21,0.5967903601766446,0.0011490269465458246,0.7677164389809255,5.785562351606751e-09,up,6.901930546147087,0.5967903601766446
ENSG00000168542,COL3A1,1.0672750840688117,0.004772173232387919,0.6978521780722241,3.4615360922984593e-10,up,6.90046952316477,0.6978521780722241
ENSG00000103024,NME3,0.8399064163593455,1.4045852546828956e-08,0.6290604723328685,0.0013279385683430136,up,6.899866906800405,0.6290604723328685
ENSG00000267838,AC008746.12,0.33619402364395734,0.014037396115294051,0.8170071916382913,2.7123402425877714e-11,up,6.899463360879773,0.33619402364395734
ENSG00000138434,SSFA2,-0.30694758121316484,0.016575722543690205,-0.5813782305257935,1.7513287684164995e-11,down,-6.898837067316177,0.30694758121316484
ENSG00000090554,FLT3LG,0.5954600146737143,6.760844251970655e-05,0.5320792444854828,4.569911380851211e-07,up,6.898278731870609,0.5320792444854828
ENSG00000196422,PPP1R26,0.47399900723296096,2.8204580495577534e-05,0.24922388785773925,1.3874808833142309e-06,up,6.897902869399594,0.24922388785773925
ENSG00000118873,RAB3GAP2,-0.32551460960602696,0.00039788677380997824,-0.3305180248490972,3.671031644921119e-08,down,-6.893670911230493,0.32551460960602696
ENSG00000237854,LINC00674,-0.3532572724632413,0.025198054409497794,-0.4222612396522984,5.893196984094125e-12,down,-6.892955350547082,0.3532572724632413
ENSG00000083123,BCKDHB,-0.24279825270614375,0.0395289097870509,-0.48317199004000955,1.5588366296040943e-12,down,-6.889992290391472,0.24279825270614375
ENSG00000235501,RP4-639F20.1,0.5825473267428336,0.00011687544604977151,0.291857447336783,2.3446162873848798e-07,up,6.8878249099426405,0.291857447336783
ENSG00000179859,AC025335.1,0.33104109152505184,0.00012182985205088307,0.24715169837302298,2.228876870328723e-07,up,6.886786628914491,0.24715169837302298
ENSG00000269946,RP11-2B6.3,0.5694141674636753,0.03923670222033809,0.7117481698077548,1.6677004851370125e-12,up,6.885474756202489,0.5694141674636753
ENSG00000159239,C2orf81,0.19807103743267845,0.02886446079243437,0.8258481699074944,4.365191384404856e-12,up,6.88334088071873,0.19807103743267845
ENSG00000233930,KRTAP5-AS1,0.3418531981077356,0.00750121595240345,0.966320348265481,1.466514442488873e-10,up,6.882408451092339,0.3418531981077356
ENSG00000234882,EIF3EP1,0.34784509724501733,0.0020944336515821564,0.4512318953344945,2.2099781095517826e-09,up,6.882139965835912,0.34784509724501733
ENSG00000106009,BRAT1,0.5344745252393782,8.310566220117162e-08,0.3772287840745198,0.00041453760445298536,up,6.880088467677466,0.3772287840745198
ENSG00000145332,KLHL8,-0.4896911635858829,0.00019317716345630011,-0.3435854190457495,1.2299314932946173e-07,down,-6.87887767816108,0.3435854190457495
ENSG00000215246,RP11-43F13.3,0.9542482538750567,4.957284786246877e-06,0.5003172763598412,1.098047068070331e-05,up,6.878441000711803,0.5003172763598412
ENSG00000156876,SASS6,-0.43058044090885866,6.0452185389728125e-06,-0.3089623331142626,8.902458165763738e-06,down,-6.878139253443658,0.3089623331142626
ENSG00000230970,HHATL-AS1,0.3074122104894964,0.00309143734995055,0.8507024298001957,1.038865208666729e-09,up,6.878121925873149,0.3074122104894964
ENSG00000136143,SUCLA2,-0.698208369014098,2.252831216159081e-07,-0.2430363103114766,0.0001957177273687245,down,-6.876475961517117,0.2430363103114766
ENSG00000213139,CRYGS,0.31400748180790233,0.0024222327327001153,0.34984085307425805,1.7354615193210953e-09,up,6.876285543401721,0.31400748180790233
ENSG00000116729,WLS,0.23052508191252968,0.000564791356412524,0.18140369482977275,2.4910732212290975e-08,up,6.873015513269111,0.18140369482977275
ENSG00000135835,KIAA1614,0.5639133325685236,1.8145205621682865e-05,0.20203081696776926,2.7753327081776126e-06,up,6.871252786948649,0.20203081696776926
ENSG00000105072,C19orf44,0.3100360887702014,0.021325026934028518,0.3274701514840844,1.1718953041134987e-11,up,6.870600922968484,0.3100360887702014
ENSG00000104375,STK3,-0.4147811647685837,9.373438507477377e-05,-0.24088346388460374,3.660772770694906e-07,down,-6.869263216702128,0.24088346388460374
ENSG00000269887,RP11-477H21.2,0.3841564223609097,0.000667519826246558,0.5561132174818392,1.9426180231687813e-08,up,6.868582050023608,0.3841564223609097
ENSG00000113070,HBEGF,0.6649087451259802,0.01283071488227714,0.48414334135731285,4.624929122851489e-11,up,6.866805681537484,0.48414334135731285
ENSG00000272048,RP11-458N5.1,0.5324098571277154,0.0021694340332585184,0.8308769808577077,2.366343190852173e-09,up,6.86594095483422,0.5324098571277154
ENSG00000156113,KCNMA1,0.6395743877383626,0.016694943318816175,0.6067365540240899,2.416954495485634e-11,up,6.863529748258328,0.6067365540240899
ENSG00000240065,PSMB9,0.4556002124711089,0.01861393636771374,0.5411979068089601,1.842470844048101e-11,up,6.862564981936303,0.4556002124711089
ENSG00000100865,CINP,-0.531637783675413,1.4045852546828956e-08,-0.14099991922266966,0.0015908966638790898,down,-6.8617932841439515,0.14099991922266966
ENSG00000260630,SNAI3-AS1,0.4786458535300887,0.001182546593855406,0.437729541133549,7.972903137372613e-09,up,6.8576087056432575,0.437729541133549
ENSG00000108387,4-Sep,-0.5770381243015306,1.860385602336791e-05,-0.21485229756267865,2.9594858071894174e-06,down,-6.857474316323495,0.21485229756267865
ENSG00000138308,PLA2G12B,-0.519731825587872,4.842899415376513e-06,-0.6783867448446074,1.2917572802387975e-05,down,-6.856690100789625,0.519731825587872
ENSG00000142002,DPP9,-0.4953344298583095,3.826458454004522e-08,-0.16542282062725133,0.0008354184182396968,down,-6.85548819877678,0.16542282062725133
ENSG00000186501,TMEM222,0.5616747015485218,3.216332663550626e-09,0.20548660981030628,0.004210053850694368,up,6.853744478240071,0.20548660981030628
ENSG00000260400,RP11-119F7.5,0.2662447166208265,0.018163986145934,0.617121755725713,2.15755030590089e-11,up,6.853062427405689,0.2662447166208265
ENSG00000154655,L3MBTL4,0.3039139820824767,0.00725159223277172,0.5099123496520186,2.0790047580463976e-10,up,6.852579860319663,0.3039139820824767
ENSG00000270039,RP11-571M6.17,0.5201384375347154,1.4642609475282127e-06,0.22449781149413217,4.413643422462885e-05,up,6.850343391544677,0.22449781149413217
ENSG00000164941,INTS8,-0.3097928569228975,0.0034751556802331204,-0.23901945931209573,1.0557910668972285e-09,down,-6.849352970070343,0.23901945931209573
ENSG00000136840,ST6GALNAC4,0.6473741823726573,6.3764980100037905e-06,0.47693499399826805,1.0345155720769614e-05,up,6.84628539665091,0.47693499399826805
ENSG00000162415,ZSWIM5,0.2616115891750451,0.003344344121073919,0.45735106599257824,1.2079098322320353e-09,up,6.84269952024047,0.2616115891750451
ENSG00000260918,RP11-731J8.2,0.43516936849251464,0.00034918559639426477,0.5662993480189027,6.790098921961569e-08,up,6.841182806038411,0.43516936849251464
ENSG00000150093,ITGB1,-0.5926177152131734,2.1103073704351102e-05,-0.5649538526049316,2.8808124604194832e-06,down,-6.840104807741101,0.5649538526049316
ENSG00000100401,RANGAP1,-0.3660617783856245,6.065089040777151e-06,-0.3014862432552291,1.1861490366596184e-05,down,-6.832817662879974,0.3014862432552291
ENSG00000140876,NUDT7,0.3173663646243343,0.007929448318482479,0.41125646546674144,2.042128022301461e-10,up,6.832721299837172,0.3173663646243343
ENSG00000198363,ASPH,-0.4418078578531684,2.1229077755999738e-05,-0.26975207882569063,3.0197296942513045e-06,down,-6.832260825191932,0.26975207882569063
ENSG00000082458,DLG3,-0.5954507256096376,0.001068011109046495,-0.18873185244671745,1.192736023615729e-08,down,-6.8314328088677625,0.18873185244671745
ENSG00000159445,THEM4,-0.26850762368752984,0.0002461387666672949,-0.14291487738177183,1.241322645211422e-07,down,-6.831083449230261,0.14291487738177183
